# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 82 3 1 0 2.5924 2.486 2.532 2.656 2.699 16.329 11.47 4.8589 105230000000.0 20262000000.0 1.0 2.592 3.0 12.45 13.95 19250000000.0 13508000000.0 -1.58 -99.0 -99.0 -99.0 -99.0 82 00000 -1.0
goodss 83 3 1 0 2.6865 2.598 2.635 2.737 2.77 12.922 10.093 2.8292 92595000000.0 11798000000.0 1.0 2.686 3.0 8.669 10.37 14036000000.0 7865600000.0 -1.91 -99.0 -99.0 -99.0 -99.0 83 00000 -1.0
goodss 86 3 1 0 0.1133 0.089 0.095 0.133 0.15 0.012864 0.0096429 0.003221 88467000.0 13432000.0 0.0 0.1133 3.0 30.53 13.04 16221000.0 8954700.0 -1.97 -99.0 -99.0 -99.0 -99.0 86 00000 -1.0
goodss 87 3 1 0 0.8012 0.773 0.778 0.823 0.844 2.0734 0.46884 1.6046 4301300000.0 6691400000.0 0.0 0.8012 3.0 12.35 11.9 7035400000.0 4460900000.0 -1.74 -99.0 -99.0 -99.0 -99.0 87 00000 -1.0
goodss 90 3 1 0 1.1167 1.079 1.088 1.145 1.161 14.305 11.473 2.8317 105260000000.0 11808000000.0 0.0 1.117 3.0 118.1 13.44 7019600000.0 7872300000.0 -0.62 -99.0 -99.0 -99.0 -99.0 90 00000 -1.0
goodss 92 3 1 0 0.6943 0.67 0.674 0.715 0.719 6.4705 4.5823 1.8882 42040000000.0 7874000000.0 0.0 0.6943 3.0 162.5 12.16 4564100000.0 5249300000.0 -0.61 -99.0 -99.0 -99.0 -99.0 92 00000 -1.0
goodss 93 3 1 0 2.5456 0.014 2.49 2.6 2.631 10.737 6.7258 4.0113 61705000000.0 16728000000.0 1.0 2.546 3.0 8.19 13.32 16867000000.0 11152000000.0 -1.55 -99.0 -99.0 -99.0 -99.0 93 00000 -1.0
goodss 99 3 1 0 2.1385 2.026 2.095 2.187 2.227 17.222 4.5774 12.644 41995000000.0 52728000000.0 0.0 2.138 3.0 11.29 10.42 48968000000.0 35152000000.0 -1.54 -99.0 -99.0 -99.0 -99.0 99 00000 -1.0
goodss 101 3 1 0 0.5121 0.47 0.486 0.538 0.556 0.11476 -99.0 0.11476 -99.0 478580000.0 2.0 0.5121 3.0 -16.17 8.927 379780000.0 319050000.0 -1.38 -99.0 -99.0 -99.0 -99.0 101 00000 -1.0
goodss 104 3 1 0 0.6413 0.608 0.622 0.663 0.668 18.234 14.877 3.3566 136490000000.0 13997000000.0 0.0 0.6413 3.0 614.4 14.2 5144600000.0 9331600000.0 0.29 -99.0 -99.0 -99.0 -99.0 104 00000 -1.0
goodss 105 3 1 0 1.1526 1.082 1.103 1.203 1.301 1.9116 -99.0 1.9116 -99.0 7971500000.0 2.0 1.153 3.0 -1.494 12.18 9246400000.0 5314300000.0 -1.9 -99.0 -99.0 -99.0 -99.0 105 00000 -1.0
goodss 110 3 1 0 2.416 2.317 2.361 2.473 2.511 12.214 8.9702 3.2436 82296000000.0 13526000000.0 0.0 2.416 3.0 14.47 9.0 16386000000.0 9017500000.0 -1.93 -99.0 -99.0 -99.0 -99.0 110 00000 -1.0
goodss 111 3 1 0 2.5324 2.324 2.44 2.624 2.677 1.7506 -99.0 1.7506 -99.0 7300200000.0 2.0 2.532 3.0 -7.139 11.89 8411500000.0 4866800000.0 -1.87 -99.0 -99.0 -99.0 -99.0 111 00000 -1.0
goodss 116 3 1 0 2.9611 2.76 2.88 3.044 3.104 77.963 67.625 10.338 620410000000.0 43111000000.0 0.0 2.961 3.0 33.48 13.48 38525000000.0 28740000000.0 -1.32 -99.0 -99.0 -99.0 -99.0 116 00000 -1.0
goodss 119 3 1 0 3.3635 3.298 3.312 3.418 3.454 38.848 24.063 14.785 220760000000.0 61655000000.0 1.0 3.363 3.0 4.693 13.43 71378000000.0 41103000000.0 -1.83 -99.0 -99.0 -99.0 -99.0 119 00000 -1.0
goodss 120 3 1 0 0.8746 0.745 0.796 0.946 0.995 0.86774 0.49971 0.36803 4584500000.0 1534700000.0 0.0 0.8746 3.0 11.75 11.44 1672100000.0 1023200000.0 -1.84 -99.0 -99.0 -99.0 -99.0 120 00000 -1.0
goodss 122 3 1 0 0.4827 0.44 0.458 0.507 0.524 0.35194 0.29887 0.053074 2741900000.0 221330000.0 0.0 0.4827 3.0 24.14 12.07 176880000.0 147550000.0 -1.4 -99.0 -99.0 -99.0 -99.0 122 00000 -1.0
goodss 126 3 1 0 0.5011 0.468 0.476 0.522 0.601 0.06706 -99.0 0.06706 -99.0 279650000.0 2.0 0.5011 3.0 -18.4 10.33 318200000.0 186430000.0 -1.86 -99.0 -99.0 -99.0 -99.0 126 goodss-15-G141_00126 0.49182
goodss 127 3 1 0 1.0229 0.913 0.943 1.112 1.157 1.8849 1.1672 0.71768 10709000000.0 2992800000.0 0.0 1.023 3.0 16.78 11.0 3170800000.0 1995200000.0 -1.55 -99.0 -99.0 -99.0 -99.0 127 00000 -1.0
goodss 128 3 1 0 0.5093 0.381 0.46 0.561 0.635 0.12053 -99.0 0.12053 -99.0 502630000.0 2.0 0.5093 3.0 -1.531 15.4 528370000.0 335090000.0 -1.82 -99.0 -99.0 -99.0 -99.0 128 00000 -1.0
goodss 134 3 1 0 0.4813 0.377 0.454 0.513 0.537 0.029738 -99.0 0.029738 -99.0 124010000.0 2.0 0.4813 3.0 -1.808 7.341 126390000.0 82675000.0 -1.75 -99.0 -99.0 -99.0 -99.0 134 goodss-15-G141_00134 0.47846
goodss 137 3 1 0 0.9549 0.912 0.926 0.985 1.01 1.1361 0.21015 0.92593 1928000000.0 3861300000.0 1.0 0.9549 3.0 3.887 12.59 4285400000.0 2574200000.0 -1.86 -99.0 -99.0 -99.0 -99.0 137 00000 -1.0
goodss 141 2 1 1 0.1236 0.1005 0.1139 0.1824 0.1964 0.0096558 -99.0 0.0096558 -99.0 40266000.0 2.0 0.1236 2.0 -10.84 8.749 52153000.0 26844000.0 -2.05 -99.0 -99.0 -99.0 -99.0 141 goodss-15-G141_00141 -1.0
goodss 143 3 1 0 3.5281 3.399 3.446 3.605 3.698 178.4 161.6 16.802 1482500000000.0 70066000000.0 0.0 3.528 3.0 22.81 9.165 55661000000.0 46710000000.0 -1.17 -99.0 -99.0 -99.0 -99.0 143 00000 -1.0
goodss 147 3 1 0 3.4693 3.345 3.391 3.55 3.599 18.942 -99.0 18.942 -99.0 78989000000.0 2.0 3.469 3.0 -2.465 11.27 75599000000.0 52660000000.0 -1.52 -99.0 -99.0 -99.0 -99.0 147 00000 -1.0
goodss 152 2 1 1 0.7367 0.7308 0.7323 0.7368 0.7384 2.3328 0.85741 1.4754 7866200000.0 6152700000.0 0.0 0.7367 2.0 26.67 7.926 6811900000.0 4101800000.0 -1.84 13.18 1.34 372.94 50.73 152 goodss-15-G141_00152 0.73672
goodss 154 3 1 0 2.7579 2.653 2.701 2.815 2.871 3.9218 -99.0 3.9218 -99.0 16354000000.0 2.0 2.758 3.0 -7.374 13.39 14956000000.0 10903000000.0 -1.34 -99.0 -99.0 -99.0 -99.0 154 00000 -1.0
