# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 35975 2 1 1 2.1472 2.1425 2.1442 2.1478 2.1495 10.338 2.0506 8.2871 18813000000.0 34558000000.0 1.0 2.147 2.0 4.991 9.059 31908000000.0 23039000000.0 -1.57 -99.0 -99.0 -99.0 -99.0 35975 goodsn-28-G141_35975 2.14716 1.0
goodsn 34812 1 1 1 2.3049 -1.0 -1.0 -1.0 -1.0 116.2 106.79 9.4115 979760000000.0 39247000000.0 0.0 2.305 1.0 205.0 10.87 24706000000.0 26165000000.0 -0.62 -99.0 -99.0 -99.0 -99.0 34812 goodsn-27-G141_34812 2.30686 1.0
goodsn 28380 3 1 0 2.3951 2.285 2.333 2.456 2.502 39.777 31.199 8.5783 286230000000.0 35773000000.0 0.0 2.395 3.0 52.29 9.489 27932000000.0 23848000000.0 -1.18 -99.0 -99.0 -99.0 -99.0 28380 00000 -1.0 1.0
goodsn 29834 3 1 0 2.2386 2.154 2.188 2.293 2.329 37.709 24.413 13.296 223980000000.0 55445000000.0 0.0 2.239 3.0 51.59 8.666 31762000000.0 36963000000.0 -0.44 -99.0 -99.0 -99.0 -99.0 29834 00000 -1.0 1.0
goodsn 30709 2 1 1 2.2446 2.2338 2.2401 2.2507 2.3564 63.381 58.937 4.4443 540710000000.0 18533000000.0 0.0 2.245 2.0 123.4 10.47 12471000000.0 12356000000.0 -1.01 -99.0 -99.0 -99.0 -99.0 30709 goodsn-27-G141_30709 2.24463 1.0
goodsn 29095 3 1 0 1.5219 1.404 1.452 1.598 1.635 8.7333 1.1235 7.6098 10307000000.0 31734000000.0 1.0 1.522 3.0 3.923 8.491 35799000000.0 21156000000.0 -1.86 -99.0 -99.0 -99.0 -99.0 29095 00000 -1.0 1.0
goodsn 27035 3 1 0 2.3991 2.301 2.352 2.449 2.483 21.114 11.219 9.8949 102930000000.0 41263000000.0 0.0 2.399 3.0 18.68 6.97 39332000000.0 27509000000.0 -1.54 -99.0 -99.0 -99.0 -99.0 27035 00000 -1.0 1.0
goodsn 28599 1 1 1 2.135 -1.0 -1.0 -1.0 -1.0 25.602 20.744 4.8579 190310000000.0 20258000000.0 0.0 2.135 1.0 51.39 9.072 14959000000.0 13506000000.0 -1.25 -0.63 0.83 -55.14 71.3 28599 goodsn-26-G141_28599 1.45224 1.0
goodsn 27308 1 1 1 2.376 -1.0 -1.0 -1.0 -1.0 26.114 18.432 7.6817 169100000000.0 32034000000.0 0.0 2.376 1.0 31.87 16.23 26245000000.0 21356000000.0 -1.27 -99.0 -99.0 -99.0 -99.0 27308 goodsn-26-G141_27308 2.37198 1.0
goodsn 23674 2 1 1 1.578 1.5736 1.5761 1.6587 1.6622 10.396 7.3501 3.046 67432000000.0 12702000000.0 0.0 1.578 2.0 24.93 9.039 14829000000.0 8468100000.0 -1.9 -99.0 -99.0 -99.0 -99.0 23674 goodsn-36-G141_23674 1.57796 1.0
goodsn 21507 2 1 1 1.569 1.4931 1.5652 1.5736 1.6476 7.1026 4.3758 2.7268 40145000000.0 11371000000.0 0.0 1.569 2.0 14.88 11.87 9587100000.0 7580800000.0 -1.36 -99.0 -99.0 -99.0 -99.0 21507 goodsn-36-G141_21507 1.56896 1.0
goodsn 21749 1 1 1 1.501 -1.0 -1.0 -1.0 -1.0 20.724 15.904 4.8208 145900000000.0 20103000000.0 0.0 1.501 1.0 56.42 8.798 17518000000.0 13402000000.0 -1.37 -99.0 -99.0 -99.0 -99.0 21749 goodsn-35-G141_21749 1.72645 1.0
goodsn 16351 1 1 1 1.6495 -1.0 -1.0 -1.0 -1.0 6.5289 2.6774 3.8515 24564000000.0 16061000000.0 1.0 1.649 1.0 9.267 9.443 17297000000.0 10708000000.0 -1.77 -99.0 -99.0 -99.0 -99.0 16351 goodsn-34-G141_16351 1.65515 1.0
goodsn 17204 1 1 1 1.4887 -1.0 -1.0 -1.0 -1.0 55.084 53.018 2.0662 486400000000.0 8616500000.0 0.0 1.489 1.0 189.9 9.016 4709300000.0 5744300000.0 -0.47 15.36 0.91 345.41 25.84 17204 goodsn-24-G141_17204 1.48432 2.0
goodsn 14739 2 1 1 1.5005 1.4947 1.4972 1.5023 1.5049 13.888 10.945 2.9429 100420000000.0 12272000000.0 0.0 1.501 2.0 38.83 9.31 9975800000.0 8181500000.0 -1.26 6.43 0.66 446.61 66.09 14739 goodsn-23-G141_14739 1.50052 1.0
goodsn 10311 1 1 1 1.5253 -1.0 -1.0 -1.0 -1.0 150.49 142.28 8.212 1305300000000.0 34245000000.0 0.0 1.525 1.0 495.8 10.78 16671000000.0 22830000000.0 -0.37 30.24 1.95 205.87 15.41 10311 goodsn-33-G141_10311 1.53071 2.0
goodsn 328 2 1 1 2.2609 2.2545 2.2571 2.2623 2.2649 113.27 97.91 15.362 898250000000.0 64061000000.0 0.0 2.261 2.0 200.1 10.77 43972000000.0 42708000000.0 -0.8 -99.0 -99.0 -99.0 -99.0 328 goodsn-41-G141_00328 2.26089 1.0
goodsn 1994 3 1 0 2.2942 2.114 2.207 2.379 2.44 3.7431 -99.0 3.7431 -99.0 15609000000.0 2.0 2.294 3.0 -8.58 9.869 14662000000.0 10406000000.0 -1.51 -99.0 -99.0 -99.0 -99.0 1994 goodsn-31-G141_01994 2.12052 1.0
goodsn 4567 3 1 0 2.1003 1.975 2.037 2.166 2.217 6.4504 2.2085 4.2418 20262000000.0 17689000000.0 1.0 2.1 3.0 5.764 6.511 15004000000.0 11793000000.0 -1.34 -99.0 -99.0 -99.0 -99.0 4567 goodsn-32-G141_04567 2.12052 1.0
goodsn 3216 2 1 1 2.1724 2.1622 2.168 2.1753 2.1802 133.99 118.89 15.092 1090800000000.0 62937000000.0 0.0 2.172 2.0 278.7 7.308 51299000000.0 41958000000.0 -1.34 -99.0 -99.0 -99.0 -99.0 3216 goodsn-31-G141_03216 2.17244 1.0
goodsn 1975 2 1 1 2.3636 2.3573 2.3596 2.3643 2.3665 27.434 12.47 14.964 114400000000.0 62404000000.0 0.0 2.364 2.0 21.99 10.93 66753000000.0 41603000000.0 -1.72 -99.0 -99.0 -99.0 -99.0 1975 goodsn-42-G141_01975 2.36356 1.0
