# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
uds 1160 3 1 0 0.9408 0.689 0.796 1.071 1.391 0.17823 -99.0 0.17823 -99.0 743230000.0 2.0 0.9408 3.0 -13.06 18.89 855080000.0 495490000.0 -1.9 -99.0 -99.0 -99.0 -99.0 1160 00000 -1.0 1.0
uds 1163 3 1 0 1.925 1.413 1.479 1.988 2.074 17.287 16.072 1.2144 147450000000.0 5064100000.0 0.0 1.925 3.0 54.04 28.25 2435600000.0 3376100000.0 -0.4 -99.0 -99.0 -99.0 -99.0 1163 00000 -1.0 2.0
uds 1201 3 1 0 1.6885 1.353 1.453 1.966 2.081 1.1174 -99.0 1.1174 -99.0 4659700000.0 2.0 1.689 3.0 -35.45 22.42 5487200000.0 3106500000.0 -1.91 -99.0 -99.0 -99.0 -99.0 1201 00000 -1.0 1.0
uds 1222 3 1 0 0.7629 0.615 0.693 0.838 0.895 0.2074 -99.0 0.2074 -99.0 864880000.0 2.0 0.7629 3.0 -22.88 29.02 959440000.0 576580000.0 -1.87 -99.0 -99.0 -99.0 -99.0 1222 00000 -1.0 1.0
uds 1238 3 1 0 1.4428 1.193 1.279 1.649 1.862 11.606 10.953 0.65276 100490000000.0 2722100000.0 0.0 1.443 3.0 41.05 18.5 3316500000.0 1814700000.0 -1.96 -99.0 -99.0 -99.0 -99.0 1238 00000 -1.0 1.0
uds 1251 3 1 0 1.4582 0.939 1.145 1.808 2.176 0.48603 -99.0 0.48603 -99.0 2026800000.0 2.0 1.458 3.0 -13.95 25.43 2301500000.0 1351200000.0 -1.87 -99.0 -99.0 -99.0 -99.0 1251 00000 -1.0 1.0
uds 1297 3 1 0 0.6189 0.419 0.536 0.707 0.778 0.99867 0.98336 0.015308 9021700000.0 63836000.0 0.0 0.6189 3.0 43.28 21.22 21153000.0 42557000.0 0.35 -99.0 -99.0 -99.0 -99.0 1297 00000 -1.0 3.0
uds 1308 3 1 0 1.6131 1.272 1.39 1.832 2.013 2.3701 1.1986 1.1715 10996000000.0 4885500000.0 1.0 1.613 3.0 4.064 19.54 5813600000.0 3257000000.0 -1.92 -99.0 -99.0 -99.0 -99.0 1308 uds-10-G141_01308 1.8363 1.0
uds 1310 3 1 0 1.1844 0.573 0.812 1.103 1.148 1.3804 1.3766 0.0038102 12630000000.0 15889000.0 1.0 1.184 3.0 11.33 25.39 46476.0 10593000.0 9.32 -99.0 -99.0 -99.0 -99.0 1310 00000 -1.0 3.0
uds 1312 3 1 0 1.7475 1.396 1.571 1.924 2.089 7.1529 6.0333 1.1196 55352000000.0 4668700000.0 0.0 1.747 3.0 22.5 19.62 5500900000.0 3112500000.0 -1.91 -99.0 -99.0 -99.0 -99.0 1312 uds-10-G141_01312 1.53451 1.0
