# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 11973 2 1 1 1.5793 1.5429 1.5626 1.5878 1.5986 21.112 19.951 1.1608 183040000000.0 4840800000.0 0.0 1.579 2.0 67.65 28.94 616780000.0 3227200000.0 2.12 -99.0 -99.0 -99.0 -99.0 11973 cosmos-23-G141_11973 1.57925
cosmos 12020 2 1 1 2.1346 2.0914 2.1062 2.1357 2.1406 184.97 180.63 4.3405 1657200000000.0 18101000000.0 0.0 2.135 2.0 447.5 24.97 5607800000.0 12067000000.0 0.28 -99.0 -99.0 -99.0 -99.0 12020 cosmos-26-G141_12020 2.1346
cosmos 12129 2 1 1 0.7437 0.737 0.7401 0.7464 0.7495 6.8281 6.3093 0.51881 57883000000.0 2163500000.0 0.0 0.7437 2.0 192.3 20.43 258800000.0 1442300000.0 2.34 5.49 4.44 8.01 6.48 12129 cosmos-26-G141_12129 0.74368
cosmos 12615 2 1 1 3.0816 3.065 3.0757 3.1169 3.1329 1882.5 1862.6 19.921 17088000000000.0 83072000000.0 0.0 3.082 2.0 705.6 24.57 49547000000.0 55382000000.0 -0.52 -99.0 -99.0 -99.0 -99.0 12615 cosmos-23-G141_12615 3.08164
cosmos 12699 2 1 1 1.0097 0.9522 0.9702 1.0117 1.0164 22.447 20.684 1.7627 189760000000.0 7350800000.0 0.0 1.01 2.0 312.2 27.63 1584600000.0 4900500000.0 0.72 11.94 2.42 40.68 8.33 12699 cosmos-24-G141_12699 1.00973
cosmos 13083 2 1 1 2.0132 1.9942 2.0038 2.0216 2.0311 11.277 8.4861 2.7907 77854000000.0 11638000000.0 0.0 2.013 2.0 25.14 19.74 992500000.0 7758400000.0 2.59 -99.0 -99.0 -99.0 -99.0 13083 cosmos-24-G141_13083 2.01319
cosmos 13524 1 1 1 0.6043 -1.0 -1.0 -1.0 -1.0 1.4801 0.71566 0.76446 6565700000.0 3187900000.0 0.0 0.6043 1.0 32.97 30.68 294940000.0 2125300000.0 2.36 -99.0 -99.0 -99.0 -99.0 13524 cosmos-24-G141_13524 0.60079
cosmos 13837 1 1 1 0.8355 -1.0 -1.0 -1.0 -1.0 2.674 1.4571 1.2169 13368000000.0 5074800000.0 0.0 0.8355 1.0 36.45 25.95 1443400000.0 3383200000.0 0.11 4.37 2.64 6.28 3.81 13837 cosmos-20-G141_13837 0.83125
cosmos 13890 2 1 1 1.5219 1.5135 1.5179 1.5254 1.5307 181.93 178.33 3.5989 1636000000000.0 15008000000.0 0.0 1.522 2.0 622.7 26.56 4033600000.0 10005000000.0 0.54 24.36 2.12 128.4 11.86 13890 cosmos-04-G141_13890 1.52187
cosmos 13901 1 1 1 0.6841 -1.0 -1.0 -1.0 -1.0 5.6749 3.7996 1.8753 34859000000.0 7820300000.0 0.0 0.6841 1.0 138.9 20.44 4094300000.0 5213500000.0 -0.55 16.47 6.48 14.85 5.87 13901 cosmos-09-G141_13901 0.68455
