# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR Ha_SCALE number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 27109 3 1 -1 0.9685 0.806 0.884 1.073 1.183 0.25326 -99.0 0.25326 -99.0 1056100000.0 2.0 0.9685 3.0 -1.987 12.28 1237800000.0 704100000.0 -1.91 -99.0 -99.0 -99.0 -99.0 -99.0 27109 00000 -1.0 1.0
goodss 27110 2 1 1 0.5235 0.4673 0.5039 0.5666 0.6148 0.20666 -99.0 0.20666 -99.0 861800000.0 2.0 0.5235 2.0 -2.531 6.425 840540000.0 574540000.0 -1.55 -99.0 -99.0 -99.0 -99.0 -99.0 27110 goodss-08-G141_27110 0.52348 1.0
goodss 27115 1 1 1 0.731 -1.0 -1.0 -1.0 -1.0 6.5535 6.1693 0.38424 56599000000.0 1602300000.0 0.0 0.731 1.0 195.2 9.016 719580000.0 1068200000.0 -0.05 9.69 2.65 122.09 34.89 0.792 27115 goodss-31-G141_27115 0.75155 2.0
goodss 27116 3 1 -1 1.9273 1.771 1.853 2.006 2.059 5.5166 2.6596 2.857 24400000000.0 11914000000.0 0.0 1.927 3.0 8.917 6.713 12375000000.0 7942800000.0 -1.73 -99.0 -99.0 -99.0 -99.0 -99.0 27116 goodss-09-G141_27116 1.9713 1.0
goodss 27117 3 1 -1 0.6037 0.561 0.579 0.629 0.645 0.20276 -99.0 0.20276 -99.0 845530000.0 2.0 0.6037 3.0 -6.884 10.24 781600000.0 563680000.0 -1.66 -99.0 -99.0 -99.0 -99.0 -99.0 27117 goodss-25-G141_27117 0.59839 1.0
goodss 27125 3 1 -1 0.6287 0.544 0.582 0.682 0.735 0.0095113 -99.0 0.0095113 -99.0 39664000.0 2.0 0.6287 3.0 -2.322 8.269 2116700.0 26442000.0 2.81 0.62 1.04 91.64 160.69 0.737 27125 goodss-32-G141_27125 0.68371 3.0
goodss 27143 3 1 0 0.7379 0.705 0.715 0.762 0.771 6.0685 4.023 2.0455 36909000000.0 8529900000.0 0.0 0.7379 3.0 124.7 8.831 5963900000.0 5686600000.0 -1.0 -99.0 -99.0 -99.0 -99.0 -99.0 27143 00000 -1.0 1.0
goodss 27147 3 1 -1 0.8463 0.72 0.774 0.906 0.952 0.3162 0.15733 0.15887 1443400000.0 662520000.0 1.0 0.8463 3.0 3.883 7.555 655780000.0 441680000.0 -1.77 2.53 2.82 inf inf 1.0 27147 goodss-09-G141_27147 0.67531 1.0
goodss 27150 3 1 -1 0.7783 0.737 0.748 0.809 0.838 0.53339 0.06341 0.46998 581750000.0 1959900000.0 1.0 0.7783 3.0 1.757 8.454 2250900000.0 1306600000.0 -1.89 -0.36 1.36 -11.28 43.19 0.469 27150 goodss-09-G141_27150 0.75155 1.0
goodss 27151 3 1 -1 1.2181 1.124 1.153 1.288 1.374 0.19145 -99.0 0.19145 -99.0 798360000.0 2.0 1.218 3.0 -6.438 8.6 1006500000.0 532240000.0 -2.02 -99.0 -99.0 -99.0 -99.0 -99.0 27151 00000 -1.0 1.0
goodss 27159 2 1 1 2.6201 2.612 2.616 2.6246 2.6312 38.823 14.2 24.623 130270000000.0 102680000000.0 0.0 2.62 2.0 14.36 7.615 96436000000.0 68455000000.0 -1.47 -99.0 -99.0 -99.0 -99.0 -99.0 27159 goodss-25-G141_27159 2.62009 1.0
goodss 27162 2 1 1 2.6056 2.5968 2.6018 2.6107 2.6176 24.044 8.8833 15.16 81498000000.0 63221000000.0 1.0 2.606 2.0 9.307 10.01 63403000000.0 42147000000.0 -1.59 -99.0 -99.0 -99.0 -99.0 -99.0 27162 goodss-25-G141_27162 2.60564 1.0
goodss 27165 3 1 -1 1.6416 1.373 1.48 1.8 1.91 0.60852 -99.0 0.60852 -99.0 2537600000.0 2.0 1.642 3.0 -8.491 6.604 2918300000.0 1691700000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 27165 goodss-37-G141_27165 1.97427 1.0
goodss 27168 1 1 1 0.576 -1.0 -1.0 -1.0 -1.0 37.821 36.873 0.9478 338290000000.0 3952500000.0 0.0 0.576 1.0 1887.0 12.01 2038200000.0 2635000000.0 -0.43 -99.0 -99.0 -99.0 -99.0 -99.0 27168 goodss-25-G141_27168 0.58645 2.0
goodss 27171 2 1 1 0.7281 0.6216 0.6454 0.7304 0.7512 0.0672 -99.0 0.0672 -99.0 280230000.0 2.0 0.7281 2.0 -2.474 9.515 53576000.0 186820000.0 1.34 2.22 1.72 136.77 120.39 1.499 27171 goodss-09-G141_27171 0.72806 3.0
goodss 27178 3 1 -1 1.4511 1.325 1.374 1.532 1.577 2.6593 1.1748 1.4846 10778000000.0 6190800000.0 1.0 1.451 3.0 4.363 7.873 6234800000.0 4127200000.0 -1.69 2.74 0.71 547.2 206.44 1.496 27178 goodss-38-G141_27178 1.43391 1.0
goodss 27194 3 1 -1 0.766 0.5 0.635 0.901 1.037 0.063351 -99.0 0.063351 -99.0 264180000.0 2.0 0.766 3.0 -7.417 8.524 200260000.0 176120000.0 -1.35 3.73 3.38 8400873950668.41 3.8182015921713037e+34 386262317006.058 27194 goodss-36-G141_27194 0.84596 3.0
goodss 27195 3 1 -1 0.6821 0.644 0.659 0.705 0.718 1.7552 1.2629 0.49234 11586000000.0 2053100000.0 0.0 0.6821 3.0 46.44 10.73 2424500000.0 1368700000.0 -1.93 2.03 1.83 508.64 705.3 4.59 27195 goodss-09-G141_27195 0.67615 1.0
goodss 27199 3 1 -1 2.303 2.222 2.238 2.366 2.496 6.0203 2.9566 3.0637 27125000000.0 12776000000.0 1.0 2.303 3.0 5.691 8.577 12133000000.0 8517500000.0 -1.54 -99.0 -99.0 -99.0 -99.0 -99.0 27199 goodss-08-G141_27199 2.54841 1.0
goodss 27202 1 1 1 1.135 -1.0 -1.0 -1.0 -1.0 3.0807 1.3045 1.7762 11968000000.0 7406900000.0 0.0 1.135 1.0 12.68 8.451 6945700000.0 4937900000.0 -1.6 9.68 1.2 412.94 56.69 1.161 27202 goodss-37-G141_27202 1.13187 1.0
goodss 27207 3 1 -1 0.8962 0.758 0.827 0.978 1.05 0.13466 -99.0 0.13466 -99.0 561560000.0 2.0 0.8962 3.0 -8.861 10.58 370740000.0 374380000.0 -0.7 2.11 2.31 154.22 inf 1.102 27207 goodss-25-G141_27207 0.67699 1.0
goodss 27208 3 1 -1 0.7529 0.704 0.724 0.783 0.802 0.31167 0.21863 0.093044 2005800000.0 388010000.0 1.0 0.7529 3.0 6.488 10.59 247660000.0 258670000.0 -0.69 1.65 0.84 89.97 48.69 0.422 27208 goodss-09-G141_27208 0.77891 1.0
goodss 27211 3 1 -1 0.6815 0.442 0.524 0.763 0.819 0.0012899 -99.0 0.0012899 -99.0 5379200.0 2.0 0.6815 3.0 -5.457 7.648 8711200.0 3586100.0 -2.15 -99.0 -99.0 -99.0 -99.0 -99.0 27211 00000 -1.0 3.0
goodss 27228 2 1 1 0.6653 0.6562 0.662 0.6769 0.7072 1.0945 0.69988 0.3946 6420900000.0 1645500000.0 0.0 0.6653 2.0 27.02 8.937 1841600000.0 1097000000.0 -1.88 13.1 3.83 453.28 154.29 0.836 27228 goodss-31-G141_27228 0.66529 1.0
goodss 27230 1 1 1 1.423 -1.0 -1.0 -1.0 -1.0 18.054 12.519 5.5346 114850000000.0 23080000000.0 0.0 1.423 1.0 48.02 9.555 18118000000.0 15387000000.0 -1.27 13.84 0.8 366.07 27.29 1.044 27230 goodss-31-G141_27230 1.42177 1.0
goodss 27231 1 1 1 0.954 -1.0 -1.0 -1.0 -1.0 13.88 11.873 2.0071 108920000000.0 8370100000.0 0.0 0.954 1.0 220.3 10.52 3149500000.0 5580000000.0 -0.17 6.37 2.2 15.81 5.48 0.978 27231 goodss-37-G141_27231 0.93964 2.0
goodss 27232 3 1 -1 1.0745 0.932 1.021 1.137 1.183 1.2518 0.77928 0.47252 7149400000.0 1970500000.0 1.0 1.074 3.0 9.277 11.61 2341200000.0 1313600000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 27232 goodss-09-G141_27232 1.25353 1.0
goodss 27235 3 1 -1 0.8874 0.718 0.814 0.965 1.054 0.048862 -99.0 0.048862 -99.0 203760000.0 2.0 0.8874 3.0 -2.552 9.545 121770000.0 135840000.0 -0.72 -0.94 1.8 -inf inf 1.0 27235 goodss-34-G141_27235 0.67531 1.0
goodss 27241 3 1 -1 2.1912 2.072 2.126 2.256 2.316 1.7354 -99.0 1.7354 -99.0 7236700000.0 2.0 2.191 3.0 -17.92 12.75 8619000000.0 4824400000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 27241 goodss-37-G141_27241 2.1346 1.0
goodss 27242 3 1 -1 2.4478 1.605 1.81 2.792 3.046 0.45803 -99.0 0.45803 -99.0 1910000000.0 2.0 2.448 3.0 -10.3 8.137 2276900000.0 1273400000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 27242 00000 -1.0 1.0
goodss 27247 1 1 1 0.668 -1.0 -1.0 -1.0 -1.0 46.702 42.805 3.8977 392700000000.0 16254000000.0 0.0 0.668 1.0 1640.0 8.917 10522000000.0 10836000000.0 -1.24 86.72 11.57 82.16 10.91 0.894 27247 goodss-31-G141_27247 0.6603 2.0
goodss 27253 2 1 1 1.0128 0.988 1.0068 1.1429 1.2316 0.076958 -99.0 0.076958 -99.0 320930000.0 2.0 1.013 2.0 -1.66 16.27 25063000.0 213950000.0 3.77 0.31 0.62 9.45 18.96 1.021 27253 goodss-25-G141_27253 1.01275 3.0
goodss 27254 3 1 -1 0.843 0.658 0.755 0.942 1.032 0.72683 0.47977 0.24706 4401600000.0 1030300000.0 0.0 0.843 3.0 11.89 8.316 1150800000.0 686840000.0 -1.89 -99.0 -99.0 -99.0 -99.0 -99.0 27254 goodss-32-G141_27254 0.74543 1.0
goodss 27261 3 1 -1 1.0925 1.0 1.045 1.14 1.169 1.2316 0.83183 0.39981 7631400000.0 1667300000.0 1.0 1.092 3.0 9.297 9.327 1824700000.0 1111500000.0 -1.81 -1.04 1.23 -inf inf 1.0 27261 goodss-38-G141_27261 0.90408 1.0
goodss 27264 3 1 -1 1.236 1.017 1.137 1.336 1.402 0.39281 -99.0 0.39281 -99.0 1638100000.0 2.0 1.236 3.0 -20.69 10.43 1938300000.0 1092100000.0 -1.94 2.85 0.52 4383.54 138991.08 4.285 27264 goodss-38-G141_27264 1.21333 1.0
goodss 27269 3 1 -1 0.5846 0.528 0.551 0.618 0.642 0.4158 0.16643 0.24937 1526900000.0 1039900000.0 0.0 0.5846 3.0 8.233 7.073 1179200000.0 693280000.0 -1.79 -99.0 -99.0 -99.0 -99.0 -99.0 27269 goodss-08-G141_27269 -1.0 1.0
goodss 27270 2 1 1 0.5754 0.5288 0.56 0.5831 0.591 1.1285 0.84321 0.28532 7735800000.0 1189800000.0 0.0 0.5754 2.0 43.26 10.35 512980000.0 793220000.0 -0.01 -99.0 -99.0 -99.0 -99.0 -99.0 27270 goodss-25-G141_27270 0.57539 1.0
goodss 27273 2 1 1 1.3573 1.3491 1.3531 1.3612 1.3652 1.7019 0.40468 1.2972 3712700000.0 5409400000.0 1.0 1.357 2.0 1.777 9.671 4132200000.0 3606300000.0 -1.2 -99.0 -99.0 -99.0 -99.0 -99.0 27273 goodss-09-G141_27273 1.35726 1.0
goodss 27274 3 1 -1 1.0503 0.913 1.011 1.095 1.138 0.33811 -99.0 0.33811 -99.0 1410000000.0 2.0 1.05 3.0 -1.363 8.937 1479000000.0 939970000.0 -1.78 -99.0 -99.0 -99.0 -99.0 -99.0 27274 00000 -1.0 1.0
goodss 27284 3 1 -1 1.4436 1.314 1.363 1.53 1.641 0.73653 -99.0 0.73653 -99.0 3071400000.0 2.0 1.444 3.0 -13.52 7.932 3548900000.0 2047600000.0 -1.89 -99.0 -99.0 -99.0 -99.0 -99.0 27284 goodss-32-G141_27284 1.60909 1.0
goodss 27285 2 1 1 1.5677 1.536 1.5572 1.5888 1.6003 0.62198 -99.0 0.62198 -99.0 2593800000.0 2.0 1.568 2.0 -4.845 7.42 244250000.0 1729200000.0 2.66 -99.0 -99.0 -99.0 -99.0 -99.0 27285 goodss-08-G141_27285 1.56767 3.0
goodss 27297 3 1 -1 0.8705 0.713 0.77 0.973 1.07 0.44477 0.3944 0.050376 3618300000.0 210070000.0 0.0 0.8705 3.0 9.353 8.792 139370000.0 140050000.0 -1.14 3.35 0.7 520.0 175.4 0.456 27297 goodss-31-G141_27297 0.84596 1.0
goodss 27300 2 1 1 0.6695 0.6479 0.6585 0.6774 0.6879 0.52999 0.28098 0.24901 2577800000.0 1038400000.0 1.0 0.6695 2.0 10.72 10.94 540610000.0 692280000.0 -0.41 0.96 1.81 20.61 39.24 0.904 27300 goodss-31-G141_27300 0.66946 1.0
goodss 27303 3 1 -1 0.9983 0.687 0.879 1.087 1.144 0.12057 -99.0 0.12057 -99.0 502770000.0 2.0 0.9983 3.0 -22.34 9.793 560600000.0 335180000.0 -1.81 3.68 0.78 2.867303247245871e+49 3.7902544397926655e+177 1.9370822491404139e+46 27303 goodss-38-G141_27303 1.22221 1.0
goodss 27305 2 1 1 1.1587 1.1555 1.1569 1.1601 1.1617 3.9728 2.5153 1.4575 23076000000.0 6078000000.0 0.0 1.159 2.0 22.61 8.22 5069900000.0 4052000000.0 -1.4 5.17 0.58 243.26 29.61 1.183 27305 goodss-25-G141_27305 1.15869 1.0
goodss 27308 3 1 -1 1.2092 1.126 1.165 1.256 1.294 1.4137 -99.0 1.4137 -99.0 5895200000.0 2.0 1.209 3.0 -0.6822 12.26 7106700000.0 3930100000.0 -1.97 -99.0 -99.0 -99.0 -99.0 -99.0 27308 00000 -1.0 1.0
goodss 27309 3 1 -1 1.1752 0.99 1.075 1.269 1.352 0.27314 -99.0 0.27314 -99.0 1139000000.0 2.0 1.175 3.0 -3.223 6.805 1315900000.0 759350000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 27309 goodss-09-G141_27309 1.43513 1.0
goodss 27310 3 1 0 1.6675 1.536 1.577 1.746 1.826 28.712 27.795 0.91658 255000000000.0 3822300000.0 0.0 1.667 3.0 97.53 9.73 2000400000.0 2548200000.0 -0.48 -99.0 -99.0 -99.0 -99.0 -99.0 27310 00000 -1.0 2.0
goodss 27311 3 1 -1 1.7669 1.429 1.551 1.948 2.054 10.792 10.018 0.7738 91912000000.0 3226800000.0 0.0 1.767 3.0 37.71 8.801 2947800000.0 2151200000.0 -1.53 -99.0 -99.0 -99.0 -99.0 -99.0 27311 goodss-25-G141_27311 1.90084 1.0
goodss 27315 3 1 -1 0.5555 0.424 0.502 0.614 0.656 0.27873 0.23898 0.039748 2192500000.0 165760000.0 0.0 0.5555 3.0 13.4 10.86 159150000.0 110500000.0 -1.72 -99.0 -99.0 -99.0 -99.0 -99.0 27315 goodss-25-G141_27315 0.55815 1.0
goodss 27323 3 1 -1 0.6685 0.61 0.632 0.713 0.737 0.23962 0.10306 0.13656 945500000.0 569480000.0 1.0 0.6685 3.0 3.943 186.4 584870000.0 379660000.0 -1.76 4.55 2.71 251.94 156.94 0.835 27323 goodss-31-G141_27323 0.6512 1.0
goodss 27325 3 1 -1 0.5481 0.365 0.478 0.643 0.696 0.0053675 -99.0 0.0053675 -99.0 22383000.0 2.0 0.5481 3.0 -8.765 8.263 2812300.0 14922000.0 2.21 -99.0 -99.0 -99.0 -99.0 -99.0 27325 goodss-31-G141_27325 -1.0 3.0
goodss 27329 3 1 -1 1.5895 1.39 1.465 1.705 1.82 2.207 0.99672 1.2103 9144200000.0 5047200000.0 1.0 1.589 3.0 3.374 7.84 4666500000.0 3364800000.0 -1.54 1.53 1.3 880.1 1050.85 4.738 27329 goodss-08-G141_27329 1.54467 1.0
goodss 27334 2 1 1 2.3268 2.2537 2.2947 2.3668 2.4273 10.996 1.1666 9.8289 10703000000.0 40988000000.0 1.0 2.327 2.0 2.173 79.75 35230000000.0 27325000000.0 -1.39 -99.0 -99.0 -99.0 -99.0 -99.0 27334 goodss-31-G141_27334 2.32676 1.0
goodss 27336 3 1 -1 2.3063 2.193 2.238 2.376 2.425 10.72 7.0163 3.7033 64369000000.0 15443000000.0 0.0 2.306 3.0 13.45 12.12 18469000000.0 10296000000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 27336 goodss-09-G141_27336 2.33342 1.0
goodss 27337 1 1 1 0.763 -1.0 -1.0 -1.0 -1.0 9.4072 7.357 2.0502 67496000000.0 8549600000.0 0.0 0.763 1.0 212.2 13.16 5278500000.0 5699700000.0 -0.76 25.46 2.08 158.13 14.76 0.812 27337 goodss-09-G141_27337 0.7665 1.0
goodss 27341 3 1 -1 0.9856 0.893 0.929 1.036 1.072 1.062 0.67026 0.39174 6149100000.0 1633600000.0 0.0 0.9856 3.0 11.09 10.81 1968400000.0 1089100000.0 -1.93 3.48 0.73 1745.95 1732.68 2.824 27341 goodss-38-G141_27341 0.97882 1.0
goodss 27344 3 1 -1 1.7319 1.421 1.509 1.988 2.109 0.96013 -99.0 0.96013 -99.0 4003900000.0 2.0 1.732 3.0 -19.3 7.704 4814300000.0 2669300000.0 -1.94 3.09 0.63 653.38 486.99 0.4 27344 goodss-32-G141_27344 1.52565 1.0
goodss 27351 2 1 1 2.0238 1.7855 1.9128 2.0279 2.0398 44.888 30.992 13.896 284330000000.0 57946000000.0 0.0 2.024 2.0 90.39 12.27 48648000000.0 38631000000.0 -1.35 -99.0 -99.0 -99.0 -99.0 -99.0 27351 goodss-09-G141_27351 2.02376 1.0
goodss 27354 3 1 -1 1.5076 1.37 1.424 1.574 1.873 6.3884 4.4163 1.9721 40516000000.0 8224000000.0 0.0 1.508 3.0 15.58 6.438 10024000000.0 5482700000.0 -1.95 4.73 0.42 6565.09 12859.92 6.367 27354 goodss-09-G141_27354 1.21887 1.0
goodss 27358 3 1 -1 1.2292 1.007 1.129 1.328 1.4 1.1027 0.83635 0.26639 7673000000.0 1110900000.0 1.0 1.229 3.0 5.81 9.935 1215200000.0 740590000.0 -1.84 2.37 0.59 7401.66 23244.07 7.835 27358 goodss-34-G141_27358 1.2067 1.0
goodss 27374 3 1 -1 0.6234 0.54 0.574 0.678 0.75 0.012533 -99.0 0.012533 -99.0 52263000.0 2.0 0.6234 3.0 -4.224 12.14 7642500.0 34842000.0 1.72 0.16 1.0 29.7 209.98 1.133 27374 goodss-25-G141_27374 0.6628 3.0
goodss 27375 3 1 -1 1.1867 1.086 1.122 1.252 1.295 0.46516 0.015305 0.44985 140410000.0 1876000000.0 1.0 1.187 3.0 0.1246 7.519 1476000000.0 1250600000.0 -1.18 1.84 0.51 837.08 404.21 2.161 27375 goodss-09-G141_27375 1.1096 1.0
goodss 27376 3 1 -1 0.673 0.606 0.641 0.706 0.727 0.38221 0.23626 0.14595 2167500000.0 608630000.0 1.0 0.673 3.0 8.924 9.026 634230000.0 405750000.0 -1.95 17.69 1.33 1206.17 226.93 0.843 27376 goodss-31-G141_27376 0.79409 1.0
goodss 27377 3 1 -1 1.3371 1.145 1.197 1.442 1.882 0.62647 0.19894 0.42753 1825100000.0 1782800000.0 1.0 1.337 3.0 0.9261 10.99 2187100000.0 1188600000.0 -1.97 -99.0 -99.0 -99.0 -99.0 -99.0 27377 goodss-25-G141_27377 1.8434 1.0
goodss 27380 3 1 -1 2.1076 1.83 2.028 2.203 2.252 1.6292 -99.0 1.6292 -99.0 6794000000.0 2.0 2.108 3.0 -12.42 12.16 8153100000.0 4529300000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 27380 goodss-32-G141_27380 -1.0 1.0
goodss 27388 3 1 -1 1.3699 1.297 1.325 1.414 1.458 0.76579 -99.0 0.76579 -99.0 3193500000.0 2.0 1.37 3.0 -0.1364 7.344 1918400000.0 2129000000.0 -0.51 -0.05 0.7 -11.59 170.68 1.59 27388 goodss-09-G141_27388 1.36671 1.0
goodss 27393 3 1 -1 0.9446 0.786 0.867 1.036 1.099 2.8299 2.3808 0.44916 21842000000.0 1873000000.0 1.0 0.9446 3.0 45.68 119.9 2082200000.0 1248700000.0 -1.84 0.41 2.37 869427010.51 inf 1.0 27393 goodss-31-G141_27393 1.10434 1.0
goodss 27404 2 1 1 2.1143 2.0459 2.0851 2.1184 2.1308 52.16 42.845 9.3155 393070000000.0 38847000000.0 0.0 2.114 2.0 109.5 18.87 27602000000.0 25898000000.0 -1.09 -99.0 -99.0 -99.0 -99.0 -99.0 27404 goodss-09-G141_27404 2.11429 1.0
goodss 27406 3 1 -1 1.2733 1.103 1.177 1.364 1.436 0.35265 -99.0 0.35265 -99.0 1470600000.0 2.0 1.273 3.0 -1.678 7.05 1662100000.0 980400000.0 -1.86 1.44 0.65 4526.27 5202764.96 11.269 27406 goodss-31-G141_27406 1.44 1.0
goodss 27415 3 1 -1 1.0657 0.976 1.017 1.113 1.14 0.59445 -99.0 0.59445 -99.0 2478900000.0 2.0 1.066 3.0 -6.749 8.63 2890500000.0 1652600000.0 -1.91 1.59 0.48 483.25 204.19 1.724 27415 goodss-32-G141_27415 1.09803 1.0
goodss 27421 3 1 -1 2.312 2.223 2.253 2.375 2.429 27.96 25.309 2.6509 232190000000.0 11055000000.0 0.0 2.312 3.0 48.12 6.799 11946000000.0 7369800000.0 -1.79 -99.0 -99.0 -99.0 -99.0 -99.0 27421 goodss-32-G141_27421 2.39906 1.0
goodss 27425 2 1 1 2.6822 2.6114 2.6383 2.6841 2.6913 111.2 102.1 9.1049 936680000000.0 37969000000.0 0.0 2.682 2.0 88.54 18.17 27499000000.0 25312000000.0 -1.04 -99.0 -99.0 -99.0 -99.0 -99.0 27425 goodss-09-G141_27425 2.68216 1.0
goodss 27428 3 1 -1 0.8236 0.732 0.774 0.875 0.94 0.52962 0.31659 0.21303 2904500000.0 888360000.0 1.0 0.8236 3.0 8.048 10.57 1004500000.0 592240000.0 -1.87 2.53 1.07 3.0633189569746574e+50 5.141924907748112e+297 3.390346980426301e+47 27428 goodss-25-G141_27428 0.81848 1.0
goodss 27437 3 1 -1 1.2055 1.026 1.122 1.304 1.378 1.8935 1.5962 0.29728 14644000000.0 1239700000.0 0.0 1.206 3.0 12.12 11.9 1416500000.0 826460000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 27437 goodss-25-G141_27437 1.56896 1.0
goodss 27441 1 1 1 1.381 -1.0 -1.0 -1.0 -1.0 72.611 71.603 1.0083 656910000000.0 4204900000.0 0.0 1.381 1.0 295.8 9.224 2176200000.0 2803300000.0 -0.43 -99.0 -99.0 -99.0 -99.0 -99.0 27441 goodss-09-G141_27441 1.39528 2.0
goodss 27442 2 1 1 1.2167 1.2081 1.2121 1.2183 1.2218 52.079 50.9 1.1795 466970000000.0 4918900000.0 0.0 1.217 2.0 370.5 12.21 1406200000.0 3279200000.0 0.31 11.86 1.68 48.29 6.88 0.941 27442 goodss-25-G141_27442 1.21666 2.0
goodss 27446 3 1 -1 0.9417 0.869 0.901 0.985 1.015 0.40438 -99.0 0.40438 -99.0 1686300000.0 2.0 0.9417 3.0 -5.79 8.292 2059300000.0 1124200000.0 -1.97 -99.0 -99.0 -99.0 -99.0 -99.0 27446 00000 -1.0 1.0
goodss 27454 3 1 -1 1.6394 1.382 1.515 1.774 1.867 0.76794 0.046332 0.72161 425070000.0 3009200000.0 1.0 1.639 3.0 0.1592 9.029 2815100000.0 2006100000.0 -1.55 -99.0 -99.0 -99.0 -99.0 -99.0 27454 00000 -1.0 1.0
goodss 27463 3 1 -1 2.3538 2.194 2.252 2.471 2.552 9.1692 7.0946 2.0746 65088000000.0 8651500000.0 0.0 2.354 3.0 12.7 8.134 8267600000.0 5767700000.0 -1.53 -99.0 -99.0 -99.0 -99.0 -99.0 27463 goodss-08-G141_27463 2.61828 1.0
goodss 27464 2 1 1 0.5434 0.5269 0.5347 0.5452 0.5483 1.3987 0.61503 0.78372 5642500000.0 3268200000.0 0.0 0.5434 2.0 36.45 12.55 3830100000.0 2178800000.0 -1.84 -99.0 -99.0 -99.0 -99.0 -99.0 27464 goodss-25-G141_27464 0.54342 1.0
goodss 27466 3 1 -1 2.4845 2.267 2.376 2.582 2.635 1.6008 -99.0 1.6008 -99.0 6675500000.0 2.0 2.484 3.0 -1.156 8.15 7476000000.0 4450300000.0 -1.83 -99.0 -99.0 -99.0 -99.0 -99.0 27466 goodss-08-G141_27466 2.58228 1.0
goodss 27467 1 1 1 1.607 -1.0 -1.0 -1.0 -1.0 15.264 7.5182 7.7458 68974000000.0 32301000000.0 0.0 1.607 1.0 25.45 7.694 35526000000.0 21534000000.0 -1.79 -99.0 -99.0 -99.0 -99.0 -99.0 27467 goodss-09-G141_27467 1.6117 1.0
goodss 27469 3 1 -1 2.2616 2.13 2.194 2.328 2.39 4.8041 2.2335 2.5707 20491000000.0 10720000000.0 1.0 2.262 3.0 4.558 5.84 11141000000.0 7146700000.0 -1.73 -99.0 -99.0 -99.0 -99.0 -99.0 27469 goodss-34-G141_27469 2.22199 1.0
goodss 27479 2 1 1 1.4856 1.4764 1.4813 1.574 1.6297 2.5679 0.59573 1.9721 5465400000.0 8224000000.0 1.0 1.486 2.0 2.139 8.339 9358400000.0 5482700000.0 -1.86 0.44 0.82 37.27 71.01 0.753 27479 goodss-32-G141_27479 1.48557 1.0
goodss 27482 3 1 -1 1.1942 1.067 1.121 1.287 1.338 0.67111 -99.0 0.67111 -99.0 2798600000.0 2.0 1.194 3.0 -6.197 7.846 3316200000.0 1865800000.0 -1.92 4.21 0.89 3120.58 1792.18 4.493 27482 goodss-38-G141_27482 1.31637 1.0
goodss 27486 3 1 -1 0.5672 0.236 0.421 0.733 0.821 0.37792 0.35858 0.019342 3289700000.0 80661000.0 0.0 0.5672 3.0 19.08 9.981 81740000.0 53774000.0 -1.71 -99.0 -99.0 -99.0 -99.0 -99.0 27486 00000 -1.0 1.0
goodss 27488 3 1 0 0.5204 0.497 0.502 0.539 0.551 4.6792 3.9888 0.69043 36594000000.0 2879200000.0 0.0 0.5204 3.0 263.7 12.67 998820000.0 1919500000.0 0.44 -99.0 -99.0 -99.0 -99.0 -99.0 27488 00000 -1.0 2.0
goodss 27495 3 1 -1 0.5854 0.479 0.52 0.646 0.678 0.36618 0.17192 0.19426 1577300000.0 810090000.0 1.0 0.5854 3.0 8.478 9.717 861110000.0 540060000.0 -1.76 -99.0 -99.0 -99.0 -99.0 -99.0 27495 00000 -1.0 1.0
goodss 27498 3 1 -1 0.7701 0.713 0.738 0.805 0.832 0.42802 0.36806 0.059959 3376700000.0 250040000.0 0.0 0.7701 3.0 10.42 7.939 53855000.0 166690000.0 1.11 14.38 0.92 535.01 40.99 0.483 27498 goodss-09-G141_27498 0.966 3.0
goodss 27510 3 1 0 0.5337 0.512 0.516 0.552 0.556 8.3128 7.738 0.57486 70990000000.0 2397300000.0 0.0 0.5337 3.0 479.9 7.922 840740000.0 1598200000.0 0.51 -99.0 -99.0 -99.0 -99.0 -99.0 27510 00000 -1.0 2.0
goodss 27518 3 1 -1 0.5594 0.232 0.405 0.682 0.701 0.14566 0.06072 0.084936 557070000.0 354190000.0 1.0 0.5594 3.0 3.345 7.076 353270000.0 236130000.0 -1.77 -99.0 -99.0 -99.0 -99.0 -99.0 27518 goodss-08-G141_27518 0.43047 1.0
goodss 27527 3 1 -1 0.7597 0.706 0.727 0.789 0.837 0.22211 -99.0 0.22211 -99.0 926230000.0 2.0 0.7597 3.0 -3.639 9.109 1060300000.0 617490000.0 -1.9 2.1 1.24 265.08 181.33 1.053 27527 goodss-09-G141_27527 0.77269 1.0
