# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 776 3 1 0 1.907 1.103 1.794 2.08 2.223 0.33107 -99.0 0.33107 -99.0 1380600000.0 2.0 1.907 3.0 -16.07 36.98 1345900000.0 920410000.0 -1.65 -99.0 -99.0 -99.0 -99.0 776 00000 -1.0 1.0
cosmos 802 3 1 0 1.6211 1.415 1.451 1.783 1.829 18.499 15.655 2.8438 143630000000.0 11859000000.0 0.0 1.621 3.0 53.28 26.17 8718000000.0 7906100000.0 -1.07 -99.0 -99.0 -99.0 -99.0 802 00000 -1.0 1.0
cosmos 809 3 1 0 0.7436 0.567 0.609 0.835 0.924 0.039763 -99.0 0.039763 -99.0 165820000.0 2.0 0.7436 3.0 -33.51 28.19 103330000.0 110540000.0 -1.1 -99.0 -99.0 -99.0 -99.0 809 00000 -1.0 1.0
cosmos 815 3 1 0 1.1167 0.98 1.013 1.231 1.295 4.4483 3.9975 0.45081 36674000000.0 1880000000.0 0.0 1.117 3.0 41.15 34.64 2032900000.0 1253300000.0 -1.82 -99.0 -99.0 -99.0 -99.0 815 00000 -1.0 1.0
cosmos 847 3 1 0 0.8165 0.764 0.794 0.999 1.016 0.23511 -99.0 0.23511 -99.0 980440000.0 2.0 0.8165 3.0 -11.97 23.39 722940000.0 653620000.0 -1.27 -99.0 -99.0 -99.0 -99.0 847 00000 -1.0 1.0
cosmos 854 3 1 0 2.2971 2.054 2.146 2.445 2.565 47.307 46.272 1.0347 424520000000.0 4314700000.0 0.0 2.297 3.0 89.8 24.19 1322600000.0 2876400000.0 0.44 -99.0 -99.0 -99.0 -99.0 854 cosmos-14-G141_00854 2.57691 3.0
cosmos 855 3 1 0 0.7689 0.551 0.586 0.972 1.09 3.2429 3.1503 0.092543 28902000000.0 385920000.0 0.0 0.7689 3.0 89.47 25.1 453390000.0 257280000.0 -1.91 -99.0 -99.0 -99.0 -99.0 855 00000 -1.0 1.0
cosmos 898 3 1 0 1.3147 0.972 1.178 1.439 1.532 7.011 6.4468 0.56423 59145000000.0 2352900000.0 0.0 1.315 3.0 32.36 28.28 2151000000.0 1568600000.0 -1.54 -99.0 -99.0 -99.0 -99.0 898 00000 -1.0 1.0
cosmos 912 3 1 0 0.8466 0.491 0.693 0.975 1.047 0.041609 -99.0 0.041609 -99.0 173510000.0 2.0 0.8466 3.0 -54.3 27.23 173070000.0 115680000.0 -1.78 -99.0 -99.0 -99.0 -99.0 912 00000 -1.0 1.0
cosmos 930 3 1 0 1.4336 1.269 1.337 1.541 1.632 0.53551 -99.0 0.53551 -99.0 2233100000.0 2.0 1.434 3.0 -15.7 28.9 2679200000.0 1488800000.0 -1.95 -99.0 -99.0 -99.0 -99.0 930 00000 -1.0 1.0
cosmos 948 3 1 0 1.5634 1.348 1.439 1.689 1.806 0.38568 -99.0 0.38568 -99.0 1608300000.0 2.0 1.563 3.0 -21.13 23.74 1480700000.0 1072200000.0 -1.59 -99.0 -99.0 -99.0 -99.0 948 00000 -1.0 1.0
cosmos 950 3 1 0 1.7146 1.392 1.564 1.821 1.884 1.2407 -99.0 1.2407 -99.0 5173700000.0 2.0 1.715 3.0 -52.25 24.52 5890200000.0 3449100000.0 -1.87 -99.0 -99.0 -99.0 -99.0 950 00000 -1.0 1.0
cosmos 971 3 1 0 0.6941 0.67 0.674 0.714 0.719 0.61126 0.15956 0.4517 1463900000.0 1883700000.0 1.0 0.6941 3.0 5.662 29.52 181530000.0 1255800000.0 2.52 -99.0 -99.0 -99.0 -99.0 971 00000 -1.0 3.0
cosmos 979 3 1 0 2.2575 2.013 2.141 2.367 2.473 2.2936 -99.0 2.2936 -99.0 9564500000.0 2.0 2.257 3.0 -19.01 28.23 8791500000.0 6376400000.0 -1.47 -99.0 -99.0 -99.0 -99.0 979 00000 -1.0 1.0
cosmos 981 3 1 0 2.1508 1.945 2.042 2.259 2.343 1.9806 -99.0 1.9806 -99.0 8259200000.0 2.0 2.151 3.0 -19.39 29.71 9325900000.0 5506100000.0 -1.84 -99.0 -99.0 -99.0 -99.0 981 00000 -1.0 1.0
cosmos 1035 3 1 0 2.0678 1.339 1.871 2.305 2.466 0.51279 -99.0 0.51279 -99.0 2138400000.0 2.0 2.068 3.0 -8.425 30.39 1949700000.0 1425600000.0 -1.58 -99.0 -99.0 -99.0 -99.0 1035 00000 -1.0 1.0
cosmos 1038 3 1 0 1.8104 1.512 1.636 1.949 2.01 2.0606 1.0378 1.0229 9520900000.0 4265500000.0 1.0 1.81 3.0 3.897 25.19 4318400000.0 2843600000.0 -1.69 -99.0 -99.0 -99.0 -99.0 1038 00000 -1.0 1.0
cosmos 1068 3 1 0 2.1607 1.297 1.878 2.274 2.342 2.5475 -99.0 2.5475 -99.0 10623000000.0 2.0 2.161 3.0 -8.464 27.58 10900000000.0 7082300000.0 -1.74 -99.0 -99.0 -99.0 -99.0 1068 00000 -1.0 1.0
cosmos 1071 3 1 0 1.3605 1.118 1.26 1.461 1.654 0.30348 -99.0 0.30348 -99.0 1265600000.0 2.0 1.36 3.0 -48.42 23.28 1266100000.0 843710000.0 -1.76 -99.0 -99.0 -99.0 -99.0 1071 00000 -1.0 1.0
cosmos 1083 3 1 0 2.2686 1.317 2.079 2.387 2.484 23.162 22.464 0.69846 206090000000.0 2912700000.0 0.0 2.269 3.0 45.38 29.57 3738000000.0 1941800000.0 -1.99 -99.0 -99.0 -99.0 -99.0 1083 00000 -1.0 1.0
cosmos 1093 3 1 0 1.2481 1.025 1.124 1.361 1.464 0.31318 -99.0 0.31318 -99.0 1306000000.0 2.0 1.248 3.0 -39.83 24.34 1466100000.0 870680000.0 -1.83 -99.0 -99.0 -99.0 -99.0 1093 00000 -1.0 1.0
cosmos 1106 3 1 0 0.9719 0.681 0.823 1.09 1.189 0.11248 -99.0 0.11248 -99.0 469060000.0 2.0 0.9719 3.0 -7.281 35.13 531520000.0 312700000.0 -1.86 -99.0 -99.0 -99.0 -99.0 1106 00000 -1.0 1.0
cosmos 1128 3 1 0 1.8535 1.673 1.753 1.97 2.069 6.1907 5.1896 1.0011 47611000000.0 4174700000.0 1.0 1.853 3.0 18.99 32.67 4028300000.0 2783100000.0 -1.56 -99.0 -99.0 -99.0 -99.0 1128 00000 -1.0 1.0
cosmos 1202 3 1 0 2.076 1.498 1.99 2.201 2.283 0.78917 -99.0 0.78917 -99.0 3291000000.0 2.0 2.076 3.0 -3.603 29.25 3604100000.0 2194000000.0 -1.85 -99.0 -99.0 -99.0 -99.0 1202 cosmos-14-G141_01202 2.14087 1.0
cosmos 1213 3 1 0 1.5832 1.32 1.42 1.718 1.794 4.2396 2.6632 1.5765 24433000000.0 6574100000.0 1.0 1.583 3.0 9.02 20.38 7482200000.0 4382700000.0 -1.87 -99.0 -99.0 -99.0 -99.0 1213 00000 -1.0 1.0
cosmos 1224 3 1 0 1.4979 1.347 1.403 1.622 1.767 26.986 25.885 1.1007 237480000000.0 4590200000.0 0.0 1.498 3.0 92.05 24.99 4790000000.0 3060100000.0 -1.78 -99.0 -99.0 -99.0 -99.0 1224 00000 -1.0 1.0
