# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR Ha_SCALE number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 14347 3 1 -1 1.7555 1.593 1.689 1.827 1.893 2.9476 -99.0 2.9476 -99.0 12292000000.0 2.0 1.755 3.0 -6.656 22.5 14687000000.0 8194700000.0 -1.94 -99.0 -99.0 -99.0 -99.0 -99.0 14347 00000 -1.0 1.0
cosmos 14349 3 1 -1 0.7636 0.636 0.692 0.828 0.87 0.087062 -99.0 0.087062 -99.0 363060000.0 2.0 0.7636 3.0 -7.033 24.05 210950000.0 242040000.0 -0.51 -99.0 -99.0 -99.0 -99.0 -99.0 14349 cosmos-03-G141_14349 0.60641 1.0
cosmos 14350 3 1 -1 2.3238 1.533 2.203 2.42 2.48 2.5969 -99.0 2.5969 -99.0 10829000000.0 2.0 2.324 3.0 -23.62 19.07 12464000000.0 7219700000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 14350 cosmos-09-G141_14350 2.40587 1.0
cosmos 14353 3 1 -1 0.8897 0.847 0.865 0.916 0.934 1.9501 1.5317 0.41836 14053000000.0 1744600000.0 0.0 0.8897 3.0 34.8 16.94 1990700000.0 1163100000.0 -1.89 0.74 1.11 96.89 154.36 1.155 14353 cosmos-20-G141_14353 0.88231 1.0
cosmos 14354 3 1 -1 0.9724 0.921 0.94 1.007 1.03 0.68048 0.37989 0.30059 3485300000.0 1253500000.0 1.0 0.9724 3.0 6.6 23.48 1117300000.0 835660000.0 -1.4 1.57 0.75 380.14 226.47 1.346 14354 cosmos-03-G141_14354 0.97388 1.0
cosmos 14358 3 1 -1 1.9312 1.838 1.874 1.989 2.061 5.4096 2.4892 2.9204 22837000000.0 12179000000.0 1.0 1.931 3.0 8.299 21.96 14846000000.0 8119000000.0 -1.95 -99.0 -99.0 -99.0 -99.0 -99.0 14358 cosmos-24-G141_14358 2.15977 1.0
cosmos 14359 3 1 0 0.6062 0.559 0.578 0.635 0.65 0.37387 0.008541 0.36533 78357000.0 1523500000.0 1.0 0.6062 3.0 0.391 28.47 1307600000.0 1015700000.0 -1.58 -99.0 -99.0 -99.0 -99.0 -99.0 14359 00000 -1.0 1.0
cosmos 14360 2 1 1 0.6104 0.5884 0.5999 0.6166 0.6234 3.3167 1.9203 1.3965 17617000000.0 5823400000.0 0.0 0.6104 2.0 86.69 19.44 4546000000.0 3882300000.0 -1.39 -99.0 -99.0 -99.0 -99.0 -99.0 14360 cosmos-20-G141_14360 0.61043 1.0
cosmos 14361 3 1 0 0.7444 0.705 0.72 0.77 0.786 0.88877 -99.0 0.88877 -99.0 3706300000.0 2.0 0.7444 3.0 -7.929 24.28 3185800000.0 2470900000.0 -1.27 -99.0 -99.0 -99.0 -99.0 -99.0 14361 00000 -1.0 1.0
cosmos 14362 3 1 -1 0.8271 0.073 0.538 1.081 1.26 0.030763 -99.0 0.030763 -99.0 128290000.0 2.0 0.8271 3.0 -11.23 22.62 151870000.0 85525000.0 -1.89 1.21 0.69 7574.82 6296886860.45 18.94 14362 cosmos-20-G141_14362 1.17276 3.0
cosmos 14366 3 1 -1 1.0097 0.945 0.974 1.045 1.062 0.68937 -99.0 0.68937 -99.0 2874800000.0 2.0 1.01 3.0 -13.27 29.56 3153000000.0 1916500000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 14366 00000 -1.0 1.0
cosmos 14369 3 1 -1 1.8689 1.697 1.804 1.938 1.995 0.5587 -99.0 0.5587 -99.0 2329900000.0 2.0 1.869 3.0 -6.425 20.23 448460000.0 1553200000.0 1.3 -99.0 -99.0 -99.0 -99.0 -99.0 14369 cosmos-03-G141_14369 1.57668 3.0
cosmos 14370 3 1 -1 1.5402 1.448 1.489 1.592 1.64 4.6198 2.7742 1.8456 25452000000.0 7696200000.0 1.0 1.54 3.0 9.571 19.74 7901500000.0 5130800000.0 -1.67 0.36 0.9 93.67 252.95 1.812 14370 cosmos-03-G141_14370 1.53831 1.0
cosmos 14371 2 1 1 0.928 0.9194 0.9225 0.9295 0.9339 44.321 40.912 3.409 375340000000.0 14216000000.0 0.0 0.928 2.0 829.6 28.88 4238400000.0 9477200000.0 0.6 38.63 3.14 95.25 7.96 0.928 14371 cosmos-10-G141_14371 0.92803 2.0
cosmos 14374 1 1 1 0.5618 -1.0 -1.0 -1.0 -1.0 1.5694 0.47245 1.0969 4334400000.0 4574400000.0 0.0 0.5618 1.0 25.75 17.8 4502600000.0 3049600000.0 -1.69 -99.0 -99.0 -99.0 -99.0 -99.0 14374 cosmos-20-G141_14374 0.52272 1.0
cosmos 14376 3 1 -1 0.7573 0.612 0.698 0.819 0.857 0.067153 -99.0 0.067153 -99.0 280040000.0 2.0 0.7573 3.0 -27.27 23.33 205780000.0 186690000.0 -1.23 -99.0 -99.0 -99.0 -99.0 -99.0 14376 00000 -1.0 1.0
cosmos 14377 3 1 -1 0.7821 0.73 0.752 0.814 0.84 0.16363 -99.0 0.16363 -99.0 682380000.0 2.0 0.7821 3.0 -5.714 24.73 464500000.0 454920000.0 -0.71 0.76 1.32 158.11 348.45 1.85 14377 cosmos-03-G141_14377 0.76121 1.0
cosmos 14378 3 1 -1 1.5441 1.441 1.491 1.593 1.683 12.633 11.043 1.59 101310000000.0 6630500000.0 0.0 1.544 3.0 38.01 22.37 8153500000.0 4420300000.0 -2.0 -99.0 -99.0 -99.0 -99.0 -99.0 14378 cosmos-03-G141_14378 1.67915 1.0
cosmos 14381 3 1 -1 1.2441 1.094 1.176 1.307 1.346 0.68678 -99.0 0.68678 -99.0 2864000000.0 2.0 1.244 3.0 -19.68 17.8 3273300000.0 1909300000.0 -1.88 0.47 0.77 111.94 200.42 1.62 14381 cosmos-03-G141_14381 1.12018 1.0
cosmos 14384 3 1 0 0.6262 0.594 0.607 0.647 0.652 10.873 9.6178 1.2556 88237000000.0 5235900000.0 0.0 0.6262 3.0 414.5 22.49 1950800000.0 3490600000.0 0.37 -99.0 -99.0 -99.0 -99.0 -99.0 14384 00000 -1.0 2.0
cosmos 14388 3 1 -1 2.6012 2.503 2.542 2.659 2.714 7.9503 -99.0 7.9503 -99.0 33154000000.0 2.0 2.601 3.0 -16.69 19.4 33778000000.0 22103000000.0 -1.66 -99.0 -99.0 -99.0 -99.0 -99.0 14388 cosmos-03-G141_14388 2.5662 1.0
cosmos 14389 3 1 -1 1.0424 0.98 1.005 1.084 1.115 0.32887 -99.0 0.32887 -99.0 1371400000.0 2.0 1.042 3.0 -37.78 18.34 1561000000.0 914300000.0 -1.88 3.79 1.27 1.0575722655675042e+153 inf 6.888094926898442e+149 14389 cosmos-09-G141_14389 1.09175 1.0
cosmos 14391 2 1 1 0.7639 0.7608 0.762 0.7645 0.7656 3.8686 1.7345 2.1341 15913000000.0 8899600000.0 0.0 0.7639 2.0 49.91 20.86 10183000000.0 5933100000.0 -1.91 23.07 1.64 423.09 44.98 1.067 14391 cosmos-20-G141_14391 0.76385 1.0
cosmos 14392 2 1 1 2.8363 2.7314 2.762 2.8443 2.8564 4.9597 -99.0 4.9597 -99.0 20683000000.0 2.0 2.836 2.0 -17.57 18.69 3907300000.0 13788000000.0 1.39 -99.0 -99.0 -99.0 -99.0 -99.0 14392 cosmos-20-G141_14392 2.83627 3.0
cosmos 14393 3 1 0 0.6545 0.622 0.633 0.678 0.685 1.5659 0.78314 0.78275 7184800000.0 3264200000.0 0.0 0.6545 3.0 31.17 22.8 3408000000.0 2176100000.0 -1.84 -99.0 -99.0 -99.0 -99.0 -99.0 14393 00000 -1.0 1.0
cosmos 14394 3 1 -1 2.4514 2.147 2.318 2.608 2.706 103.71 101.2 2.5061 928480000000.0 10451000000.0 0.0 2.451 3.0 152.6 19.44 6183200000.0 6967200000.0 -0.64 -99.0 -99.0 -99.0 -99.0 -99.0 14394 cosmos-03-G141_14394 2.45907 2.0
cosmos 14395 3 1 -1 1.5643 1.388 1.475 1.667 1.791 6.347 4.8101 1.537 44129000000.0 6409400000.0 1.0 1.564 3.0 16.38 21.04 7800500000.0 4273000000.0 -1.96 2.86 0.66 799.25 377.94 0.954 14395 cosmos-20-G141_14395 1.52439 1.0
cosmos 14396 3 1 0 1.0798 1.023 1.046 1.113 1.136 1.2532 -99.0 1.2532 -99.0 5226200000.0 2.0 1.08 3.0 -13.43 21.72 5724700000.0 3484200000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 14396 00000 -1.0 1.0
cosmos 14397 3 1 0 0.6113 0.576 0.59 0.633 0.648 2.4051 1.0318 1.3734 9465800000.0 5727100000.0 0.0 0.6113 3.0 46.44 27.99 3629200000.0 3818100000.0 -0.44 -99.0 -99.0 -99.0 -99.0 -99.0 14397 00000 -1.0 2.0
cosmos 14400 2 1 1 0.9022 0.8994 0.9005 0.9032 0.9046 37.292 31.793 5.499 291680000000.0 22931000000.0 0.0 0.9022 2.0 697.7 20.73 11775000000.0 15288000000.0 -0.41 49.03 2.24 194.22 9.87 1.085 14400 cosmos-24-G141_14400 0.90218 1.0
cosmos 14403 3 1 -1 1.4389 0.925 1.13 1.814 5.889 4.707 4.6825 0.024509 42959000000.0 102210000.0 1.0 1.439 3.0 17.63 18.59 54993000.0 68138000.0 -0.42 -99.0 -99.0 -99.0 -99.0 -99.0 14403 00000 -1.0 3.0
cosmos 14406 3 1 -1 1.8923 1.575 1.746 2.052 2.167 1.0481 -99.0 1.0481 -99.0 4370900000.0 2.0 1.892 3.0 -5.695 16.27 3007300000.0 2913900000.0 -0.99 -99.0 -99.0 -99.0 -99.0 -99.0 14406 cosmos-03-G141_14406 2.07868 1.0
cosmos 14413 3 1 -1 0.8794 0.811 0.848 0.914 0.937 2.9229 2.5855 0.33742 23720000000.0 1407100000.0 0.0 0.8794 3.0 60.19 19.3 1314800000.0 938050000.0 -1.67 1.04 1.41 184.44 281.7 2.364 14413 cosmos-03-G141_14413 0.85336 1.0
cosmos 14416 3 1 0 0.6001 0.558 0.577 0.625 0.635 0.19105 -99.0 0.19105 -99.0 796690000.0 2.0 0.6001 3.0 -14.13 20.96 237300000.0 531130000.0 0.27 -99.0 -99.0 -99.0 -99.0 -99.0 14416 00000 -1.0 2.0
cosmos 14418 3 1 -1 0.9401 0.864 0.916 0.97 0.981 0.39414 0.0041069 0.39003 37678000.0 1626500000.0 1.0 0.9401 3.0 0.08005 20.99 1709400000.0 1084300000.0 -1.79 3.13 0.64 953.96 352.02 1.895 14418 cosmos-03-G141_14418 0.9377 1.0
cosmos 14420 3 1 -1 1.6169 1.392 1.57 1.685 1.739 12.521 11.869 0.65197 108890000000.0 2718800000.0 0.0 1.617 3.0 40.32 25.89 2615400000.0 1812600000.0 -1.61 -99.0 -99.0 -99.0 -99.0 -99.0 14420 00000 -1.0 1.0
cosmos 14425 3 1 0 1.4967 1.42 1.454 1.541 1.579 20.597 19.317 1.2795 177220000000.0 5335700000.0 0.0 1.497 3.0 68.75 28.33 4007000000.0 3557100000.0 -1.18 -99.0 -99.0 -99.0 -99.0 -99.0 14425 00000 -1.0 1.0
cosmos 14426 2 1 1 1.569 1.4523 1.5084 1.5987 1.635 2.8051 -99.0 2.8051 -99.0 11698000000.0 2.0 1.569 2.0 -18.17 18.66 9423600000.0 7798500000.0 -1.37 -99.0 -99.0 -99.0 -99.0 -99.0 14426 cosmos-09-G141_14426 1.56896 1.0
cosmos 14428 2 1 1 2.0957 2.0801 2.0879 2.0985 2.1034 8.9097 3.2668 5.6429 29970000000.0 23532000000.0 1.0 2.096 2.0 8.577 80.94 22946000000.0 15688000000.0 -1.6 -99.0 -99.0 -99.0 -99.0 -99.0 14428 cosmos-03-G141_14428 2.09566 1.0
cosmos 14434 3 1 0 1.138 1.071 1.105 1.172 1.183 13.714 13.356 0.35833 122530000000.0 1494300000.0 0.0 1.138 3.0 128.6 27.07 705290000.0 996200000.0 -0.4 -99.0 -99.0 -99.0 -99.0 -99.0 14434 00000 -1.0 2.0
cosmos 14441 3 1 0 0.9273 0.895 0.905 0.951 0.957 6.0535 3.9889 2.0646 36595000000.0 8609600000.0 0.0 0.9273 3.0 81.07 28.06 8635700000.0 5739800000.0 -1.68 6565.12 15661.24 92350.8 223894.85 0.92 14441 cosmos-09-G141_14441 0.85429 1.0
cosmos 14445 1 1 1 0.8853 -1.0 -1.0 -1.0 -1.0 0.91167 -99.0 0.91167 -99.0 3801800000.0 2.0 0.8853 1.0 -34.01 30.76 808870000.0 2534500000.0 0.49 -1.32 1.33 -6.33 6.33 1.003 14445 cosmos-20-G141_14445 0.88608 3.0
cosmos 14448 3 1 0 1.6053 1.5 1.567 1.648 1.664 6.4651 2.9104 3.5547 26701000000.0 14824000000.0 1.0 1.605 3.0 9.852 16.94 10620000000.0 9882500000.0 -1.15 -99.0 -99.0 -99.0 -99.0 -99.0 14448 00000 -1.0 1.0
cosmos 14457 2 1 1 0.9271 0.9188 0.9225 0.9306 0.9348 0.36051 -99.0 0.36051 -99.0 1503400000.0 2.0 0.9271 2.0 -16.31 21.06 131570000.0 1002300000.0 2.99 0.75 1.29 4.76 8.16 0.975 14457 cosmos-24-G141_14457 0.92707 3.0
cosmos 14458 3 1 -1 0.7248 0.677 0.697 0.752 0.775 1.117 0.97383 0.14313 8934200000.0 596860000.0 0.0 0.7248 3.0 31.39 18.02 691730000.0 397910000.0 -1.94 3.17 2.31 3.1780526520430244e+112 inf 9.530214690361327e+183 14458 cosmos-20-G141_14458 0.69046 1.0
cosmos 14460 3 1 -1 1.0506 0.8 0.892 1.181 1.245 0.88408 0.67931 0.20477 6232200000.0 853910000.0 1.0 1.051 3.0 8.798 14.65 986430000.0 569270000.0 -1.89 1.66 1.31 2803.7 8481.65 7.893 14460 cosmos-20-G141_14460 0.7463 1.0
cosmos 14462 3 1 -1 0.8424 0.635 0.777 0.918 0.969 0.088489 0.076448 0.012041 701360000.0 50211000.0 1.0 0.8424 3.0 1.896 20.8 11449000.0 33474000.0 0.29 1.48 1.73 2.113176319489488e+125 inf 1.4092820709548021e+284 14462 cosmos-20-G141_14462 0.693 3.0
cosmos 14463 3 1 -1 0.8076 0.677 0.74 0.868 0.982 0.90441 0.69597 0.20844 6385100000.0 869210000.0 1.0 0.8076 3.0 18.09 24.67 1028000000.0 579470000.0 -1.93 0.49 1.15 37589.9 3608399003792.06 5483.376 14463 cosmos-03-G141_14463 0.79051 1.0
cosmos 14471 3 1 -1 0.8932 0.8 0.848 0.941 0.969 0.27928 -99.0 0.27928 -99.0 1164700000.0 2.0 0.8932 3.0 -15.56 19.53 1342600000.0 776440000.0 -1.91 0.5 0.96 77.78 154.76 0.84 14471 cosmos-09-G141_14471 0.94255 1.0
cosmos 14475 2 1 1 0.9069 0.8677 0.9008 0.9081 0.9115 41.61 40.22 1.3905 368990000000.0 5798700000.0 0.0 0.9069 2.0 871.2 30.67 3076000000.0 3865800000.0 -0.51 20.65 3.35 98.98 16.78 0.903 14475 cosmos-20-G141_14475 0.90694 2.0
cosmos 14478 3 1 -1 0.7344 0.636 0.669 0.817 0.862 0.15484 -99.0 0.15484 -99.0 645690000.0 2.0 0.7344 3.0 -20.78 27.93 756980000.0 430460000.0 -1.88 -0.11 1.76 -10544567713755.7 inf inf 14478 cosmos-20-G141_14478 0.69046 1.0
cosmos 14479 3 1 -1 0.6596 0.557 0.578 0.759 0.805 0.95989 0.81692 0.14296 7494700000.0 596180000.0 0.0 0.6596 3.0 32.05 20.55 598690000.0 397450000.0 -1.87 1.19 2.3 304.09 693.19 3.832 14479 cosmos-03-G141_14479 0.68624 1.0
cosmos 14482 2 1 1 1.5613 1.5031 1.544 1.6459 1.7072 163.41 159.52 3.8841 1463500000000.0 16197000000.0 0.0 1.561 2.0 543.7 23.91 9808200000.0 10798000000.0 -0.57 -99.0 -99.0 -99.0 -99.0 -99.0 14482 cosmos-03-G141_14482 1.56126 1.0
cosmos 14497 3 1 -1 2.9268 2.824 2.866 2.99 3.039 7.2928 0.67724 6.6155 6213200000.0 27588000000.0 1.0 2.927 3.0 0.3586 21.44 18598000000.0 18392000000.0 -0.86 -99.0 -99.0 -99.0 -99.0 -99.0 14497 cosmos-09-G141_14497 2.86322 1.0
cosmos 14500 3 1 -1 0.9144 0.864 0.885 0.946 0.96 0.40874 -99.0 0.40874 -99.0 1704500000.0 2.0 0.9144 3.0 -33.02 21.92 1539900000.0 1136300000.0 -1.59 1.1 1.32 131.89 170.54 1.685 14500 cosmos-24-G141_14500 0.88608 1.0
cosmos 14505 3 1 -1 2.7458 2.542 2.648 2.843 2.898 21.316 20.145 1.1712 184820000000.0 4884000000.0 1.0 2.746 3.0 15.03 19.36 619190000.0 3256000000.0 2.07 -99.0 -99.0 -99.0 -99.0 -99.0 14505 cosmos-09-G141_14505 2.39567 3.0
cosmos 14506 1 1 1 0.671 -1.0 -1.0 -1.0 -1.0 2.8979 2.4646 0.43339 22611000000.0 1807300000.0 0.0 0.671 1.0 93.63 21.01 535340000.0 1204900000.0 0.27 3.3 2.89 12.63 11.02 0.976 14506 cosmos-03-G141_14506 0.66779 2.0
cosmos 14508 3 1 -1 1.4409 1.283 1.365 1.524 1.609 6.7929 5.633 1.1599 51679000000.0 4837000000.0 1.0 1.441 3.0 21.16 27.13 4688400000.0 3224700000.0 -1.56 -99.0 -99.0 -99.0 -99.0 -99.0 14508 00000 -1.0 1.0
cosmos 14514 3 1 0 2.0099 1.857 1.927 2.092 2.152 17.021 14.342 2.6787 131580000000.0 11170000000.0 0.0 2.01 3.0 42.67 31.55 7224600000.0 7446900000.0 -0.7 -99.0 -99.0 -99.0 -99.0 -99.0 14514 00000 -1.0 1.0
cosmos 14515 3 1 0 2.1921 2.113 2.143 2.242 2.276 14.287 9.254 5.0329 84899000000.0 20988000000.0 1.0 2.192 3.0 21.04 24.0 19642000000.0 13992000000.0 -1.54 -99.0 -99.0 -99.0 -99.0 -99.0 14515 00000 -1.0 1.0
cosmos 14517 3 1 -1 1.2791 1.175 1.217 1.349 1.421 3.0198 2.4392 0.58065 22378000000.0 2421400000.0 1.0 1.279 3.0 13.99 15.86 2793100000.0 1614300000.0 -1.87 1.48 0.62 347.32 180.04 1.071 14517 cosmos-03-G141_14517 1.21777 1.0
cosmos 14530 2 1 1 0.8974 0.8821 0.8924 0.9013 0.9087 1.8704 1.2442 0.62616 11415000000.0 2611200000.0 0.0 0.8974 2.0 27.67 23.5 2028400000.0 1740800000.0 -1.36 2.71 1.39 120.56 64.84 1.347 14530 cosmos-03-G141_14530 0.89743 1.0
cosmos 14534 3 1 -1 2.0176 1.879 1.928 2.107 2.223 0.82453 -99.0 0.82453 -99.0 3438400000.0 2.0 2.018 3.0 -15.71 25.72 4087800000.0 2292300000.0 -1.93 -99.0 -99.0 -99.0 -99.0 -99.0 14534 cosmos-20-G141_14534 2.04957 1.0
cosmos 14539 3 1 -1 0.6188 0.564 0.59 0.648 0.669 0.35384 0.22492 0.12892 2063500000.0 537630000.0 1.0 0.6188 3.0 9.902 20.32 610330000.0 358420000.0 -1.86 9.21 10.93 inf inf 1.0 14539 cosmos-03-G141_14539 0.61688 1.0
cosmos 14544 3 1 -1 2.4647 2.359 2.402 2.525 2.582 16.514 13.439 3.0748 123290000000.0 12822000000.0 1.0 2.465 3.0 19.7 20.64 11915000000.0 8548300000.0 -1.49 -99.0 -99.0 -99.0 -99.0 -99.0 14544 cosmos-09-G141_14544 2.4401 1.0
cosmos 14546 3 1 -1 2.9421 2.567 2.762 3.111 3.196 1.2028 -99.0 1.2028 -99.0 5015900000.0 2.0 2.942 3.0 -5.906 23.14 4955600000.0 3343900000.0 -1.67 -99.0 -99.0 -99.0 -99.0 -99.0 14546 00000 -1.0 1.0
cosmos 14548 3 1 -1 1.8541 1.731 1.774 1.944 2.017 2.4954 -99.0 2.4954 -99.0 10406000000.0 2.0 1.854 3.0 -36.16 20.22 10894000000.0 6937400000.0 -1.71 -99.0 -99.0 -99.0 -99.0 -99.0 14548 cosmos-24-G141_14548 1.84624 1.0
cosmos 14549 3 1 -1 1.6934 1.417 1.552 1.804 1.879 6.3352 5.3001 1.0351 48625000000.0 4316600000.0 1.0 1.693 3.0 18.99 22.5 5096900000.0 2877700000.0 -1.9 -99.0 -99.0 -99.0 -99.0 -99.0 14549 cosmos-03-G141_14549 1.73327 1.0
cosmos 14552 3 1 -1 2.0975 1.997 2.042 2.153 2.208 3.7585 -99.0 3.7585 -99.0 15674000000.0 2.0 2.097 3.0 -62.04 26.97 15373000000.0 10449000000.0 -1.62 -99.0 -99.0 -99.0 -99.0 -99.0 14552 cosmos-20-G141_14552 2.15504 1.0
cosmos 14555 3 1 -1 1.2172 1.121 1.166 1.266 1.331 1.2727 0.78184 0.49086 7172800000.0 2046900000.0 1.0 1.217 3.0 5.691 23.09 2354200000.0 1364600000.0 -1.89 1.89 0.85 2555.95 3146.98 5.05 14555 cosmos-09-G141_14555 1.23 1.0
cosmos 14563 2 1 1 0.5083 0.4941 0.5031 0.5196 0.5379 0.55653 0.33443 0.2221 3068200000.0 926190000.0 0.0 0.5083 2.0 23.49 23.21 1018800000.0 617460000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 14563 cosmos-20-G141_14563 0.50833 1.0
cosmos 14565 2 1 1 0.5841 0.5433 0.5568 0.5879 0.5986 0.48628 -99.0 0.48628 -99.0 2027900000.0 2.0 0.5841 2.0 -9.102 27.72 1607900000.0 1351900000.0 -1.48 -99.0 -99.0 -99.0 -99.0 -99.0 14565 cosmos-20-G141_14565 0.58407 1.0
cosmos 14567 3 1 -1 2.8113 2.546 2.689 2.931 3.009 2.0275 -99.0 2.0275 -99.0 8454800000.0 2.0 2.811 3.0 -6.055 16.35 10043000000.0 5636500000.0 -1.91 -99.0 -99.0 -99.0 -99.0 -99.0 14567 00000 -1.0 1.0
cosmos 14569 3 1 -1 1.5008 1.382 1.441 1.56 1.609 10.603 9.7361 0.86703 89322000000.0 3615600000.0 0.0 1.501 3.0 34.54 28.97 3288500000.0 2410400000.0 -1.5 -99.0 -99.0 -99.0 -99.0 -99.0 14569 cosmos-03-G141_14569 1.56382 1.0
cosmos 14570 3 1 -1 0.529 0.488 0.504 0.554 0.58 0.20013 -99.0 0.20013 -99.0 834560000.0 2.0 0.529 3.0 -0.624 21.98 1034700000.0 556370000.0 -2.03 -99.0 -99.0 -99.0 -99.0 -99.0 14570 cosmos-20-G141_14570 0.43476 1.0
cosmos 14571 3 1 -1 1.1109 0.988 1.066 1.156 1.208 3.413 2.9433 0.4697 27003000000.0 1958700000.0 1.0 1.111 3.0 30.89 32.01 1938700000.0 1305800000.0 -1.63 -99.0 -99.0 -99.0 -99.0 -99.0 14571 cosmos-20-G141_14571 -1.0 1.0
cosmos 14580 3 1 -1 1.1012 1.051 1.071 1.133 1.15 1.2121 0.54068 0.67143 4960300000.0 2800000000.0 1.0 1.101 3.0 5.863 21.2 3076800000.0 1866600000.0 -1.83 3.61 0.72 1.201227494239454e+68 inf 6.291048583510155e+64 14580 cosmos-03-G141_14580 1.10118 1.0
cosmos 14585 3 1 -1 1.0628 0.943 0.991 1.144 1.212 2.117 1.837 0.27994 16854000000.0 1167400000.0 1.0 1.063 3.0 22.76 25.61 798740000.0 778270000.0 -1.25 1.72 1.2 181.44 140.21 1.233 14585 cosmos-20-G141_14585 0.97783 1.0
cosmos 14586 3 1 -1 0.7317 0.656 0.686 0.783 0.827 0.1472 -99.0 0.1472 -99.0 613850000.0 2.0 0.7317 3.0 -33.45 21.4 716090000.0 409230000.0 -1.93 -99.0 -99.0 -99.0 -99.0 -99.0 14586 cosmos-20-G141_14586 0.68287 1.0
cosmos 14592 3 1 -1 2.9678 2.843 2.894 3.045 3.086 79.387 73.301 6.0857 672490000000.0 25378000000.0 0.0 2.968 3.0 35.79 18.33 10620000000.0 16919000000.0 -0.01 -99.0 -99.0 -99.0 -99.0 -99.0 14592 cosmos-20-G141_14592 2.90204 1.0
cosmos 14593 3 1 -1 1.6434 1.059 1.477 1.792 1.853 2.4398 -99.0 2.4398 -99.0 10174000000.0 2.0 1.643 3.0 -27.32 20.85 8721700000.0 6782900000.0 -1.37 -99.0 -99.0 -99.0 -99.0 -99.0 14593 cosmos-20-G141_14593 1.79687 1.0
cosmos 14595 3 1 -1 0.8483 0.709 0.767 0.932 0.975 0.19189 -99.0 0.19189 -99.0 800210000.0 2.0 0.8483 3.0 -14.41 22.23 913730000.0 533470000.0 -1.91 1.59 1.53 594.2 1.4369293266938394e+18 1.883 14595 cosmos-20-G141_14595 0.93093 1.0
cosmos 14603 3 1 -1 0.9662 0.92 0.934 0.998 1.024 0.74159 0.22525 0.51633 2066500000.0 2153200000.0 1.0 0.9662 3.0 4.002 14.61 2607900000.0 1435500000.0 -1.99 5.86 0.85 inf inf 1.0 14603 cosmos-03-G141_14603 0.9377 1.0
cosmos 14606 2 1 1 0.5801 0.5614 0.5734 0.6175 0.6365 0.31194 -99.0 0.31194 -99.0 1300900000.0 2.0 0.5801 2.0 -25.28 22.81 1279000000.0 867230000.0 -1.74 -99.0 -99.0 -99.0 -99.0 -99.0 14606 cosmos-20-G141_14606 0.58012 1.0
cosmos 14607 3 1 -1 1.1584 1.02 1.088 1.236 1.29 0.31452 -99.0 0.31452 -99.0 1311600000.0 2.0 1.158 3.0 -38.17 26.58 1309300000.0 874380000.0 -1.65 2.36 0.95 559.89 392.97 0.832 14607 cosmos-09-G141_14607 1.0699 1.0
cosmos 14609 2 1 1 1.1946 1.091 1.1259 1.1964 1.2254 4.0388 2.9944 1.0444 27471000000.0 4355300000.0 1.0 1.195 2.0 23.68 28.97 3307200000.0 2903500000.0 -1.29 1.87 1.09 180.84 110.63 1.469 14609 cosmos-24-G141_14609 1.1946 1.0
cosmos 14610 2 1 1 0.6112 0.5845 0.5977 0.6247 0.644 0.84589 0.4653 0.38059 4268800000.0 1587100000.0 0.0 0.6112 2.0 20.95 19.7 1461300000.0 1058100000.0 -1.63 -99.0 -99.0 -99.0 -99.0 -99.0 14610 cosmos-03-G141_14610 0.61123 1.0
cosmos 14611 3 1 -1 0.5337 0.337 0.421 0.667 0.73 0.24586 0.2417 0.0041639 2217400000.0 17364000.0 1.0 0.5337 3.0 14.99 22.92 6208600.0 11576000.0 -0.4 -99.0 -99.0 -99.0 -99.0 -99.0 14611 cosmos-09-G141_14611 0.24048 3.0
cosmos 14612 2 1 1 1.8505 1.8452 1.8477 1.8532 1.9309 12.793 7.5498 5.243 69264000000.0 21864000000.0 0.0 1.851 2.0 27.68 22.21 23977000000.0 14576000000.0 -1.78 -99.0 -99.0 -99.0 -99.0 -99.0 14612 cosmos-20-G141_14612 1.85052 1.0
cosmos 14613 3 1 -1 2.3953 2.29 2.33 2.461 2.491 21.982 17.816 4.1662 163450000000.0 17374000000.0 0.0 2.395 3.0 29.86 18.62 20540000000.0 11582000000.0 -1.91 -99.0 -99.0 -99.0 -99.0 -99.0 14613 cosmos-09-G141_14613 2.29202 1.0
cosmos 14616 3 1 -1 0.7435 0.705 0.719 0.769 0.786 0.20483 -99.0 0.20483 -99.0 854160000.0 2.0 0.7435 3.0 -43.66 19.3 816230000.0 569440000.0 -1.72 0.55 1.49 61.67 166.75 1.257 14616 cosmos-03-G141_14616 0.73152 1.0
cosmos 14618 2 1 1 0.9329 0.9237 0.9296 0.9372 0.9421 2.0204 1.1731 0.84727 10762000000.0 3533200000.0 0.0 0.9329 2.0 23.41 21.39 3786900000.0 2355500000.0 -1.84 6.14 1.86 310.92 105.12 1.202 14618 cosmos-10-G141_14618 0.93286 1.0
