# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 748 3 1 0 1.4493 1.085 1.237 1.685 2.098 0.2347 -99.0 0.2347 -99.0 978730000.0 2.0 1.449 3.0 -14.79 17.59 1071200000.0 652490000.0 -1.82 -99.0 -99.0 -99.0 -99.0 748 00000 -1.0 1.0
goodsn 777 3 1 0 1.2229 0.747 0.983 1.481 4.714 1.3748 1.2989 0.075876 11917000000.0 316420000.0 1.0 1.223 3.0 9.238 24.77 356830000.0 210940000.0 -1.92 -99.0 -99.0 -99.0 -99.0 777 00000 -1.0 1.0
goodsn 824 3 1 0 0.8897 0.676 0.774 1.006 1.11 0.85189 0.72493 0.12696 6650800000.0 529430000.0 1.0 0.8897 3.0 16.47 18.37 578040000.0 352950000.0 -1.89 0.09 1.01 49.88 698.84 824 goodsn-41-G141_00824 0.90123 1.0
goodsn 826 3 1 0 0.8582 0.492 0.708 1.006 1.119 1.4629 1.309 0.15387 12009000000.0 641650000.0 0.0 0.8582 3.0 31.83 21.78 646060000.0 427770000.0 -1.73 1.58 0.58 6356490859874520.0 2.6068018911846464e+82 826 goodsn-41-G141_00826 0.85058 1.0
goodsn 878 3 1 0 0.883 0.688 0.762 1.002 1.095 0.32854 0.17752 0.15102 1628700000.0 629760000.0 1.0 0.883 3.0 4.102 12.22 716080000.0 419840000.0 -1.9 2.29 0.55 2187.54 2308.5 878 goodsn-41-G141_00878 1.00071 1.0
goodsn 896 3 1 0 0.8242 0.671 0.737 0.918 0.976 0.99636 0.86536 0.131 7939100000.0 546300000.0 0.0 0.8242 3.0 21.98 11.46 638200000.0 364200000.0 -1.95 -0.59 1.26 -250.51 591.46 896 goodsn-41-G141_00896 0.6728 1.0
goodsn 941 3 1 0 0.7939 0.707 0.745 0.839 0.904 0.54848 0.32267 0.22581 2960300000.0 941650000.0 1.0 0.7939 3.0 8.63 11.38 867750000.0 627770000.0 -1.5 1.07 1.12 57.17 63.24 941 goodsn-42-G141_00941 0.79409 1.0
goodsn 951 3 1 0 0.9556 0.555 0.787 1.128 1.318 1.5878 1.5621 0.02572 14331000000.0 107260000.0 0.0 0.9556 3.0 28.82 11.37 44491000.0 71504000.0 -0.27 -99.0 -99.0 -99.0 -99.0 951 goodsn-31-G141_00951 0.88985 2.0
goodsn 952 3 1 0 0.8972 0.713 0.802 0.987 1.066 0.32429 0.051682 0.2726 474140000.0 1136800000.0 1.0 0.8972 3.0 1.15 11.5 1319300000.0 757870000.0 -1.91 11.66 1.61 666.83 200.36 952 goodsn-41-G141_00952 1.38333 1.0
goodsn 974 3 1 0 0.9976 0.814 0.908 1.088 1.131 3.4122 3.0212 0.39097 27718000000.0 1630400000.0 0.0 0.9976 3.0 47.82 10.4 1722500000.0 1086900000.0 -1.73 1.93 0.74 405.3 178.93 974 goodsn-41-G141_00974 0.99471 1.0
goodsn 989 3 1 0 1.0333 0.797 0.933 1.126 1.253 0.16353 -99.0 0.16353 -99.0 681960000.0 2.0 1.033 3.0 -15.12 13.75 677140000.0 454640000.0 -1.66 1.38 0.54 221.68 94.54 989 goodsn-41-G141_00989 1.03094 1.0
goodsn 993 3 1 0 0.7939 0.695 0.739 0.83 1.021 1.2054 1.0764 0.12891 9875700000.0 537550000.0 0.0 0.7939 3.0 28.79 17.69 402530000.0 358370000.0 -1.39 3.82 1.34 132.35 48.98 993 goodsn-42-G141_00993 0.8076 1.0
goodsn 996 3 1 0 0.5141 0.379 0.444 0.582 0.78 0.48574 0.48367 0.002074 4437300000.0 8649000.0 0.0 0.5141 3.0 33.0 20.67 9609500.0 5766000.0 -2.85 -99.0 -99.0 -99.0 -99.0 996 goodsn-42-G141_00996 1.69662 3.0
goodsn 1026 3 1 0 0.9515 0.642 0.784 1.114 1.251 0.94349 0.8915 0.051996 8178900000.0 216830000.0 0.0 0.9515 3.0 16.69 15.29 61964000.0 144550000.0 0.52 1.92 0.84 325.27 176.62 1026 goodsn-41-G141_01026 0.78425 2.0
goodsn 1049 3 1 0 1.3916 0.816 1.02 1.83 5.007 8.911 8.8361 0.074824 81065000000.0 312020000.0 0.0 1.392 3.0 35.73 35.2 81669000.0 208020000.0 0.44 3.39 0.78 802.14 840.81 1049 goodsn-42-G141_01049 1.26144 2.0
goodsn 1097 3 1 0 0.6551 0.368 0.521 0.785 0.899 0.075402 -99.0 0.075402 -99.0 314440000.0 2.0 0.6551 3.0 -42.17 19.84 235340000.0 209620000.0 -0.93 3.07 1.15 2695.22 2592.44 1097 goodsn-41-G141_01097 0.72979 1.0
goodsn 1108 3 1 0 1.9972 1.567 1.791 2.187 2.303 1.9652 1.1559 0.80931 10604000000.0 3374900000.0 1.0 1.997 3.0 3.503 150.7 2473100000.0 2250000000.0 -1.13 -99.0 -99.0 -99.0 -99.0 1108 goodsn-42-G141_01108 1.80387 1.0
goodsn 1131 3 1 0 0.9402 0.63 0.802 1.08 1.224 0.16042 -99.0 0.16042 -99.0 668960000.0 2.0 0.9402 3.0 -0.08431 8.841 777210000.0 445970000.0 -1.98 2.64 0.7 471.51 164.11 1131 goodsn-41-G141_01131 0.96895 1.0
goodsn 1160 3 1 0 1.4432 1.121 1.217 1.716 2.186 7.3126 6.9802 0.33245 64038000000.0 1386400000.0 0.0 1.443 3.0 26.16 14.53 1287300000.0 924240000.0 -1.49 1.21 0.48 10170764827244.69 1.7285157699539564e+43 1160 goodsn-31-G141_01160 1.19789 1.0
goodsn 1190 3 1 0 0.9614 0.79 0.872 1.049 1.114 0.34034 0.043197 0.29715 396310000.0 1239100000.0 1.0 0.9614 3.0 0.7807 10.88 1324400000.0 826100000.0 -1.75 2.88 0.93 1976.19 1784.01 1190 goodsn-42-G141_01190 0.86172 1.0
goodsn 1198 3 1 0 0.885 0.738 0.805 0.963 1.017 0.19999 -99.0 0.19999 -99.0 834000000.0 2.0 0.885 3.0 -15.29 16.27 628450000.0 556000000.0 -1.09 2.38 0.67 inf inf 1198 goodsn-41-G141_01198 0.97289 1.0
goodsn 1202 3 1 0 1.651 1.344 1.547 5.002 5.907 3.0536 2.8634 0.19028 26269000000.0 793500000.0 1.0 1.651 3.0 9.925 128.2 134830000.0 529000000.0 1.54 1.57 1.34 52.87 45.92 1202 goodsn-42-G141_01202 1.26823 2.0
