# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 22184 1 1 1 0.642 -1.0 -1.0 -1.0 -1.0 6.5123 5.187 1.3253 47587000000.0 5526600000.0 0.0 0.642 1.0 213.8 7.132 3984100000.0 3684400000.0 -1.45 53.24 20.27 45.31 17.21 22184 goodsn-14-G141_22184 0.63722
goodsn 23018 2 1 1 2.119 1.9853 2.108 2.1498 2.1819 41.976 36.039 5.9369 330640000000.0 24758000000.0 0.0 2.119 2.0 91.42 9.413 16523000000.0 16505000000.0 -1.04 -99.0 -99.0 -99.0 -99.0 23018 goodsn-35-G141_23018 2.11896
goodsn 23021 2 1 1 2.0147 1.9014 1.923 2.0265 2.0579 99.93 99.388 0.54179 911820000000.0 2259300000.0 0.0 2.015 2.0 293.6 17.96 706440000.0 1506200000.0 0.13 -99.0 -99.0 -99.0 -99.0 23021 goodsn-13-G141_23021 2.0147
goodsn 24107 1 1 1 0.848 -1.0 -1.0 -1.0 -1.0 1.0791 0.18048 0.89857 1655800000.0 3747200000.0 1.0 0.848 1.0 4.445 11.59 348490000.0 2498100000.0 2.74 -1.39 1.57 -1.94 2.18 24107 goodsn-14-G141_24107 0.84412
goodsn 24623 2 1 1 2.4229 2.0289 2.1247 2.4267 2.4769 223.14 220.26 2.8781 2020700000000.0 12002000000.0 0.0 2.423 2.0 350.7 8.53 4833100000.0 8001500000.0 -0.08 -99.0 -99.0 -99.0 -99.0 24623 goodsn-36-G141_24623 2.42294
goodsn 25265 1 1 1 0.8321 -1.0 -1.0 -1.0 -1.0 0.503 0.38977 0.11324 3575800000.0 472220000.0 1.0 0.8321 1.0 9.793 12.07 228700000.0 314810000.0 -0.38 -0.12 0.99 -0.86 6.78 25265 goodsn-14-G141_25265 1.4806
goodsn 25340 1 1 1 0.8565 -1.0 -1.0 -1.0 -1.0 3.013 2.4524 0.56065 22499000000.0 2338000000.0 0.0 0.8565 1.0 59.76 12.09 777260000.0 1558700000.0 -0.03 -1.16 1.6 -1.89 2.6 25340 goodsn-14-G141_25340 0.84688
goodsn 26239 1 1 1 0.8509 -1.0 -1.0 -1.0 -1.0 2.6398 1.3509 1.2889 12394000000.0 5374800000.0 0.0 0.8509 1.0 33.15 8.451 1335200000.0 3583200000.0 0.39 0.75 2.07 1.13 3.13 26239 goodsn-15-G141_26239 0.84227
goodsn 26888 2 1 1 2.0802 1.9485 2.0533 2.0987 2.1417 366.8 360.27 6.5248 3305300000000.0 27209000000.0 0.0 2.08 2.0 968.4 7.397 15603000000.0 18140000000.0 -0.58 -99.0 -99.0 -99.0 -99.0 26888 goodsn-114-G141_26888 2.08022
goodsn 29183 1 1 1 3.1305 -1.0 -1.0 -1.0 -1.0 172.26 107.35 64.904 984880000000.0 270660000000.0 0.0 3.13 1.0 36.16 23.15 60309000000.0 180440000000.0 1.33 -0.09 0.73 -0.83 6.6 29183 goodsn-26-G141_29183 0.94061
goodsn 29464 2 1 1 1.6939 1.6465 1.6685 1.713 1.7377 81.08 79.536 1.5434 729690000000.0 6436200000.0 0.0 1.694 2.0 285.2 5.569 1249700000.0 4290800000.0 0.94 -99.0 -99.0 -99.0 -99.0 29464 goodsn-15-G141_29464 1.69393
goodsn 32033 2 1 1 2.1081 1.998 2.0543 2.1551 2.3332 183.63 179.54 4.0902 1647200000000.0 17057000000.0 0.0 2.108 2.0 463.0 7.972 4613000000.0 11371000000.0 0.43 -99.0 -99.0 -99.0 -99.0 32033 goodsn-16-G141_32033 2.10806
goodsn 32842 2 1 1 1.5118 1.499 1.5062 1.5173 1.523 181.04 177.53 3.5097 1628700000000.0 14636000000.0 0.0 1.512 2.0 624.3 5.82 5157300000.0 9757400000.0 -0.02 38.73 2.93 199.29 17.24 32842 goodsn-27-G141_32842 1.5118
