# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 116 3 1 0 2.1279 2.039 2.07 2.185 2.244 17.097 8.8291 8.2675 81001000000.0 34477000000.0 1.0 2.128 3.0 22.1 26.81 27543000000.0 22985000000.0 -1.2 -99.0 -99.0 -99.0 -99.0 116 00000 -1.0
cosmos 117 3 1 0 1.0731 1.022 1.045 1.103 1.118 13.085 12.329 0.75593 113110000000.0 3152300000.0 0.0 1.073 3.0 147.3 23.93 2646200000.0 2101600000.0 -1.47 -99.0 -99.0 -99.0 -99.0 117 00000 -1.0
cosmos 118 3 1 0 1.0693 0.887 1.007 1.168 1.217 0.41188 -99.0 0.41188 -99.0 1717600000.0 2.0 1.069 3.0 -12.03 16.54 1684500000.0 1145100000.0 -1.61 -99.0 -99.0 -99.0 -99.0 118 00000 -1.0
cosmos 119 3 1 0 1.736 1.692 1.701 1.769 1.795 64.553 61.217 3.336 561620000000.0 13911000000.0 0.0 1.736 3.0 226.9 24.33 7804200000.0 9274300000.0 -0.49 -99.0 -99.0 -99.0 -99.0 119 00000 -1.0
cosmos 122 3 1 0 2.5873 2.471 2.52 2.653 2.7 77.837 70.6 7.2368 647710000000.0 30179000000.0 0.0 2.587 3.0 77.6 33.74 29385000000.0 20119000000.0 -1.6 -99.0 -99.0 -99.0 -99.0 122 00000 -1.0
cosmos 125 3 1 0 0.9557 0.916 0.927 0.984 1.004 0.98629 0.47095 0.51534 4320700000.0 2149000000.0 1.0 0.9557 3.0 8.686 25.69 1708700000.0 1432700000.0 -1.27 -99.0 -99.0 -99.0 -99.0 125 00000 -1.0
cosmos 129 3 1 0 1.9362 1.838 1.875 1.997 2.058 14.408 9.8984 4.5093 90811000000.0 18804000000.0 0.0 1.936 3.0 32.77 23.14 18935000000.0 12536000000.0 -1.68 -99.0 -99.0 -99.0 -99.0 129 00000 -1.0
cosmos 131 3 1 0 0.3705 0.343 0.354 0.389 0.395 0.27445 0.17234 0.1021 1581100000.0 425790000.0 0.0 0.3705 3.0 28.92 26.28 435370000.0 283860000.0 -1.67 -99.0 -99.0 -99.0 -99.0 131 00000 -1.0
cosmos 132 3 1 0 0.2089 0.191 0.195 0.229 2.758 0.072707 0.049339 0.023368 452650000.0 97447000.0 0.0 0.2089 3.0 36.19 28.65 110000000.0 64965000.0 -1.81 -99.0 -99.0 -99.0 -99.0 132 00000 -1.0
cosmos 134 3 1 0 2.1616 2.067 2.102 2.218 2.263 42.476 35.942 6.5341 329740000000.0 27248000000.0 0.0 2.162 3.0 85.54 21.99 23446000000.0 18165000000.0 -1.37 -99.0 -99.0 -99.0 -99.0 134 00000 -1.0
cosmos 136 3 1 0 1.26 1.223 1.234 1.288 1.294 9.81 6.6562 3.1538 61066000000.0 13152000000.0 0.0 1.26 3.0 41.02 19.36 12653000000.0 8767800000.0 -1.59 -99.0 -99.0 -99.0 -99.0 136 00000 -1.0
cosmos 137 3 1 0 1.7013 1.642 1.665 1.74 1.766 147.15 145.74 1.4097 1337000000000.0 5878500000.0 0.0 1.701 3.0 525.5 28.14 740970000.0 3919000000.0 1.95 -99.0 -99.0 -99.0 -99.0 137 00000 -1.0
cosmos 138 3 1 0 0.8757 0.845 0.851 0.898 0.923 2.781 2.2089 0.57213 20265000000.0 2385900000.0 0.0 0.8757 3.0 51.82 21.78 1256000000.0 1590600000.0 -0.33 -99.0 -99.0 -99.0 -99.0 138 00000 -1.0
cosmos 140 3 1 0 1.2632 1.144 1.187 1.362 1.478 2.6206 1.8201 0.80052 16698000000.0 3338300000.0 1.0 1.263 3.0 11.09 28.29 3863100000.0 2225500000.0 -1.84 -99.0 -99.0 -99.0 -99.0 140 00000 -1.0
cosmos 142 3 1 0 1.6228 1.572 1.592 1.656 1.664 4.781 0.31323 4.4678 2873600000.0 18631000000.0 1.0 1.623 3.0 1.067 21.58 20353000000.0 12421000000.0 -1.81 -99.0 -99.0 -99.0 -99.0 142 00000 -1.0
cosmos 143 3 1 0 0.9263 0.767 0.877 0.977 1.009 0.17607 -99.0 0.17607 -99.0 734240000.0 2.0 0.9263 3.0 -76.18 24.58 382750000.0 489500000.0 -0.39 -99.0 -99.0 -99.0 -99.0 143 00000 -1.0
cosmos 149 3 1 0 0.979 0.94 0.953 1.008 1.017 2.2281 -99.0 2.2281 -99.0 9291400000.0 2.0 0.979 3.0 -48.29 18.23 11001000000.0 6194200000.0 -1.95 -99.0 -99.0 -99.0 -99.0 149 00000 -1.0
cosmos 150 3 1 0 0.1357 0.114 0.124 0.151 0.155 0.05411 0.030296 0.023814 277950000.0 99306000.0 0.0 0.1357 3.0 62.76 26.25 93401000.0 66204000.0 -1.56 -99.0 -99.0 -99.0 -99.0 150 00000 -1.0
cosmos 152 3 1 0 0.9323 0.901 0.907 0.955 0.973 3.4345 1.7045 1.73 15637000000.0 7214400000.0 0.0 0.9323 3.0 34.08 27.17 7662700000.0 4809600000.0 -1.77 -99.0 -99.0 -99.0 -99.0 152 00000 -1.0
cosmos 154 3 1 0 2.1665 1.901 2.089 2.25 2.324 1.7594 -99.0 1.7594 -99.0 7336800000.0 2.0 2.166 3.0 -2.219 20.08 8886600000.0 4891200000.0 -1.93 -99.0 -99.0 -99.0 -99.0 154 00000 -1.0
cosmos 155 3 1 0 0.9722 0.939 0.946 0.996 1.015 0.57513 -99.0 0.57513 -99.0 2398400000.0 2.0 0.9722 3.0 -11.25 23.31 1704100000.0 1598900000.0 -1.16 -99.0 -99.0 -99.0 -99.0 155 00000 -1.0
cosmos 159 3 1 0 3.5116 3.423 3.448 3.577 3.604 596.23 586.57 9.659 5381400000000.0 40279000000.0 0.0 3.512 3.0 85.07 26.67 40116000000.0 26853000000.0 -1.59 -99.0 -99.0 -99.0 -99.0 159 00000 -1.0
cosmos 163 3 1 0 2.3216 2.238 2.27 2.373 2.411 335.73 331.64 4.0951 3042600000000.0 17077000000.0 0.0 2.322 3.0 622.0 24.08 9070500000.0 11385000000.0 -0.43 -99.0 -99.0 -99.0 -99.0 163 00000 -1.0
cosmos 168 3 1 0 0.9661 0.934 0.943 0.99 0.996 2.2522 0.08648 2.1658 793390000.0 9031500000.0 1.0 0.9661 3.0 1.537 29.81 8864100000.0 6021000000.0 -1.69 -99.0 -99.0 -99.0 -99.0 168 00000 -1.0
cosmos 171 3 1 0 1.9251 1.846 1.874 1.973 2.03 15.527 7.2927 8.234 66905000000.0 34337000000.0 1.0 1.925 3.0 24.52 27.22 30092000000.0 22891000000.0 -1.4 -99.0 -99.0 -99.0 -99.0 171 00000 -1.0
cosmos 172 3 1 0 1.0271 0.946 0.975 1.093 1.126 0.64931 -99.0 0.64931 -99.0 2707700000.0 2.0 1.027 3.0 -35.93 20.86 3229300000.0 1805100000.0 -1.94 -99.0 -99.0 -99.0 -99.0 172 00000 -1.0
cosmos 176 3 1 0 0.9676 0.927 0.943 0.993 1.009 1.3171 -99.0 1.3171 -99.0 5492400000.0 2.0 0.9676 3.0 -59.09 27.48 6595300000.0 3661600000.0 -1.95 -99.0 -99.0 -99.0 -99.0 176 00000 -1.0
cosmos 179 3 1 0 0.9024 0.846 0.87 0.934 0.953 0.57446 -99.0 0.57446 -99.0 2395600000.0 2.0 0.9024 3.0 -25.23 28.27 2736300000.0 1597000000.0 -1.91 -99.0 -99.0 -99.0 -99.0 179 00000 -1.0
