# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR Ha_SCALE number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodsn 32635 3 1 -1 1.1091 0.917 1.011 1.206 1.326 0.50709 -99.0 0.50709 -99.0 2114600000.0 2.0 1.109 3.0 -8.309 8.91 2497500000.0 1409800000.0 -1.91 -99.0 -99.0 -99.0 -99.0 -99.0 32635 00000 -1.0 1.0
goodsn 32637 3 1 -1 0.8699 0.78 0.809 0.926 0.961 1.3467 0.76229 0.58442 6993500000.0 2437100000.0 0.0 0.8699 3.0 18.1 9.578 2649700000.0 1624700000.0 -1.56 3.46 0.7 1257.01 503.27 3.42 32637 goodsn-16-G141_32637 0.93576 1.0
goodsn 32645 3 1 -1 0.9056 0.776 0.824 0.977 1.027 0.79369 0.38953 0.40416 3573600000.0 1685400000.0 0.0 0.9056 3.0 8.468 7.638 1969000000.0 1123600000.0 -1.88 3.63 0.75 2393.91 5924.42 3.868 32645 goodsn-27-G141_32645 0.89459 1.0
goodsn 32649 2 1 1 0.8636 0.8424 0.8469 0.8666 0.8726 0.6296 -99.0 0.6296 -99.0 2625500000.0 2.0 0.8636 2.0 -2.075 9.571 2448200000.0 1750300000.0 -1.43 3.57 1.05 187.52 60.91 0.804 32649 goodsn-16-G141_32649 0.86358 1.0
goodsn 32651 3 1 -1 0.6087 0.484 0.534 0.694 0.74 0.19357 0.072598 0.12097 666040000.0 504470000.0 1.0 0.6087 3.0 3.296 12.12 601880000.0 336310000.0 -2.0 -99.0 -99.0 -99.0 -99.0 -99.0 32651 00000 -1.0 1.0
goodsn 32666 3 1 -1 1.7077 1.498 1.574 1.846 2.006 4.5435 3.2515 1.292 29830000000.0 5387700000.0 0.0 1.708 3.0 11.79 8.798 4302500000.0 3591800000.0 -1.22 -99.0 -99.0 -99.0 -99.0 -99.0 32666 goodsn-27-G141_32666 2.72475 1.0
goodsn 32671 2 1 1 1.2513 1.0717 1.0887 1.2574 1.2684 24.577 23.17 1.4068 212570000000.0 5866700000.0 0.0 1.251 2.0 147.8 7.503 2257100000.0 3911100000.0 0.02 -13.98 1.0 -298.43 21.12 1.163 32671 goodsn-26-G141_32671 1.25128 2.0
goodsn 32673 3 1 -1 0.8384 0.728 0.773 0.912 0.968 0.92513 0.6034 0.32173 5535800000.0 1341700000.0 0.0 0.8384 3.0 15.04 9.628 1363700000.0 894450000.0 -1.65 -99.0 -99.0 -99.0 -99.0 -99.0 32673 00000 -1.0 1.0
goodsn 32674 3 1 -1 0.734 0.534 0.667 0.81 0.886 0.061396 -99.0 0.061396 -99.0 256030000.0 2.0 0.734 3.0 -6.524 6.822 299530000.0 170690000.0 -2.01 -99.0 -99.0 -99.0 -99.0 -99.0 32674 00000 -1.0 1.0
goodsn 32675 3 1 0 2.1837 2.006 2.094 2.272 2.343 86.787 78.589 8.1978 721000000000.0 34186000000.0 0.0 2.184 3.0 180.9 13.61 24520000000.0 22791000000.0 -1.08 -99.0 -99.0 -99.0 -99.0 -99.0 32675 00000 -1.0 1.0
goodsn 32679 3 1 -1 0.8259 0.711 0.762 0.892 0.937 0.15942 -99.0 0.15942 -99.0 664820000.0 2.0 0.8259 3.0 -10.58 10.52 542630000.0 443210000.0 -1.17 -99.0 -99.0 -99.0 -99.0 -99.0 32679 00000 -1.0 1.0
goodsn 32680 3 1 -1 0.6898 0.574 0.617 0.763 0.821 0.38961 0.23042 0.15919 2113900000.0 663840000.0 0.0 0.6898 3.0 8.283 6.713 720460000.0 442560000.0 -1.66 1.56 0.99 282.84 230.74 1.354 32680 goodsn-27-G141_32680 0.74805 1.0
goodsn 32687 3 1 -1 2.1877 1.759 1.969 2.404 2.555 6.3632 5.3237 1.0396 48841000000.0 4335100000.0 0.0 2.188 3.0 12.18 8.309 4937700000.0 2890100000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 32687 00000 -1.0 1.0
goodsn 32688 2 1 1 1.8221 1.8096 1.8167 1.8572 2.0307 0.74563 -99.0 0.74563 -99.0 3109400000.0 2.0 1.822 2.0 -7.678 10.6 499370000.0 2072900000.0 1.64 -99.0 -99.0 -99.0 -99.0 -99.0 32688 goodsn-16-G141_32688 1.82215 3.0
goodsn 32691 2 1 1 1.3187 1.3073 1.3163 1.5115 1.5476 0.91598 0.75466 0.16132 6923500000.0 672730000.0 1.0 1.319 2.0 3.735 7.509 413730000.0 448480000.0 -1.15 1.91 0.71 70.92 27.41 1.023 32691 goodsn-27-G141_32691 1.31868 2.0
goodsn 32695 2 1 1 1.2155 1.21 1.212 1.2165 1.2182 2.5709 0.84713 1.7238 7771800000.0 7188400000.0 1.0 1.216 2.0 6.19 12.96 6622100000.0 4792200000.0 -1.42 4.72 0.67 493.49 89.41 1.358 32695 goodsn-27-G141_32695 1.21555 1.0
goodsn 32696 3 1 -1 0.6035 0.02 0.241 0.969 1.089 0.34371 0.29096 0.052756 2669300000.0 220000000.0 0.0 0.6035 3.0 13.44 10.49 276780000.0 146670000.0 -1.99 -99.0 -99.0 -99.0 -99.0 -99.0 32696 00000 -1.0 1.0
goodsn 32698 3 1 -1 0.9067 0.625 0.776 1.033 1.107 0.14455 -99.0 0.14455 -99.0 602810000.0 2.0 0.9067 3.0 -8.679 10.8 673730000.0 401870000.0 -1.87 3.05 1.08 inf inf 1.0 32698 goodsn-16-G141_32698 0.91171 1.0
goodsn 32699 3 1 -1 0.9443 0.773 0.846 1.029 1.096 0.51401 -99.0 0.51401 -99.0 2143500000.0 2.0 0.9443 3.0 -9.142 9.205 2509700000.0 1429000000.0 -1.9 -99.0 -99.0 -99.0 -99.0 -99.0 32699 00000 -1.0 1.0
goodsn 32700 3 1 -1 0.7314 0.613 0.676 0.789 0.841 0.59434 0.44426 0.15007 4075800000.0 625830000.0 0.0 0.7314 3.0 14.04 10.93 738120000.0 417220000.0 -1.93 -99.0 -99.0 -99.0 -99.0 -99.0 32700 00000 -1.0 1.0
goodsn 32703 3 1 -1 1.5045 1.393 1.454 1.922 2.108 1.9987 -99.0 1.9987 -99.0 8334700000.0 2.0 1.504 3.0 -7.509 6.161 9630600000.0 5556500000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 32703 goodsn-16-G141_32703 2.18515 1.0
goodsn 32708 3 1 0 0.9062 0.83 0.856 0.955 0.991 19.503 17.085 2.418 156740000000.0 10083000000.0 0.0 0.9062 3.0 370.8 12.93 5754900000.0 6722200000.0 -0.53 -99.0 -99.0 -99.0 -99.0 -99.0 32708 00000 -1.0 1.0
goodsn 32712 3 1 -1 1.5009 1.389 1.426 1.558 1.583 2.4851 0.93725 1.5478 8598600000.0 6454700000.0 1.0 1.501 3.0 3.325 8.712 6130400000.0 4303100000.0 -1.48 -99.0 -99.0 -99.0 -99.0 -99.0 32712 00000 -1.0 1.0
goodsn 32714 3 1 -1 1.0741 0.768 0.928 1.226 1.328 0.085459 -99.0 0.085459 -99.0 356380000.0 2.0 1.074 3.0 -13.64 9.77 268920000.0 237590000.0 -1.38 1.73 0.77 226.24 152.85 0.851 32714 goodsn-15-G141_32714 1.07093 2.0
goodsn 32717 3 1 -1 1.6199 1.403 1.528 1.713 1.827 5.227 4.0185 1.2085 36867000000.0 5039500000.0 0.0 1.62 3.0 13.67 8.084 5984500000.0 3359700000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 32717 00000 -1.0 1.0
goodsn 32719 1 1 1 1.2506 -1.0 -1.0 -1.0 -1.0 9.3115 3.6527 5.6588 33511000000.0 23598000000.0 0.0 1.251 1.0 23.3 9.033 27319000000.0 15732000000.0 -1.91 18.53 0.6 801.81 37.13 1.325 32719 goodsn-26-G141_32719 1.25353 1.0
goodsn 32723 3 1 0 2.1676 2.061 2.104 2.231 2.278 8.6647 2.514 6.1507 23064000000.0 25649000000.0 1.0 2.168 3.0 5.929 7.089 24509000000.0 17100000000.0 -1.57 -99.0 -99.0 -99.0 -99.0 -99.0 32723 00000 -1.0 1.0
goodsn 32724 3 1 -1 1.9932 1.833 1.9 2.085 2.21 6.0841 3.4279 2.6562 31449000000.0 11077000000.0 0.0 1.993 3.0 10.45 7.555 11238000000.0 7384500000.0 -1.66 -99.0 -99.0 -99.0 -99.0 -99.0 32724 00000 -1.0 1.0
goodsn 32733 3 1 -1 0.6813 0.084 0.51 5.098 5.42 0.026057 -99.0 0.026057 -99.0 108660000.0 2.0 0.6813 3.0 -2.229 9.522 193540000.0 72441000.0 -2.54 -99.0 -99.0 -99.0 -99.0 -99.0 32733 00000 -1.0 3.0
goodsn 32736 3 1 -1 1.5267 1.457 1.491 1.563 1.583 1.8708 -99.0 1.8708 -99.0 7801600000.0 2.0 1.527 3.0 -14.15 7.053 9761600000.0 5201100000.0 -2.0 -99.0 -99.0 -99.0 -99.0 -99.0 32736 goodsn-16-G141_32736 2.18674 1.0
goodsn 32737 3 1 -1 2.161 1.882 2.053 2.278 2.36 11.951 9.7585 2.1924 89528000000.0 9142600000.0 0.0 2.161 3.0 23.26 6.739 7319600000.0 6095100000.0 -1.27 -99.0 -99.0 -99.0 -99.0 -99.0 32737 00000 -1.0 1.0
goodsn 32744 2 1 1 0.8627 0.793 0.8276 0.8828 0.9255 2.1238 1.6232 0.50062 14891000000.0 2087700000.0 0.0 0.8626 2.0 39.13 6.99 1247700000.0 1391800000.0 -0.57 1.87 1.19 57.98 37.93 1.034 32744 goodsn-16-G141_32744 0.86265 1.0
goodsn 32746 3 1 -1 1.1664 0.864 1.004 1.336 1.447 1.4226 0.98867 0.43396 9070400000.0 1809700000.0 1.0 1.166 3.0 8.679 9.148 2037700000.0 1206500000.0 -1.86 1.48 0.67 inf nan 1.0 32746 goodsn-26-G141_32746 1.21777 1.0
goodsn 32749 3 1 0 2.6843 2.59 2.628 2.743 2.788 27.777 13.614 14.162 124900000000.0 59059000000.0 0.0 2.684 3.0 11.75 8.299 58434000000.0 39372000000.0 -1.57 -99.0 -99.0 -99.0 -99.0 -99.0 32749 00000 -1.0 1.0
goodsn 32750 3 1 0 2.044 1.885 1.965 2.122 2.179 17.724 12.134 5.5897 111320000000.0 23310000000.0 0.0 2.044 3.0 34.37 8.312 25407000000.0 15540000000.0 -1.81 -99.0 -99.0 -99.0 -99.0 -99.0 32750 00000 -1.0 1.0
goodsn 32752 2 1 1 0.9572 0.7411 0.9478 0.9621 0.9694 2.6643 1.2521 1.4122 11487000000.0 5889100000.0 0.0 0.9572 2.0 22.97 10.77 6583900000.0 3926000000.0 -1.76 4.9 1.19 458.01 143.32 2.451 32752 goodsn-28-G141_32752 0.95717 1.0
goodsn 32753 3 1 0 0.8534 0.742 0.791 0.911 0.969 0.53851 -99.0 0.53851 -99.0 2245600000.0 2.0 0.8534 3.0 -9.264 8.23 1799800000.0 1497100000.0 -1.25 -99.0 -99.0 -99.0 -99.0 -99.0 32753 00000 -1.0 1.0
goodsn 32767 3 1 -1 1.8674 1.582 1.715 2.006 2.099 1.1993 -99.0 1.1993 -99.0 5001400000.0 2.0 1.867 3.0 -7.205 9.446 3828900000.0 3334300000.0 -1.13 -99.0 -99.0 -99.0 -99.0 -99.0 32767 goodsn-27-G141_32767 1.87916 1.0
goodsn 32769 3 1 -1 1.2291 1.09 1.154 1.299 1.341 1.2718 -99.0 1.2718 -99.0 5303700000.0 2.0 1.229 3.0 -8.782 9.707 5737000000.0 3535800000.0 -1.81 3.0 1.15 1940.58 44858.56 7.283 32769 goodsn-28-G141_32769 0.94352 1.0
goodsn 32777 3 1 -1 1.4461 1.302 1.367 1.527 1.591 8.0881 7.1782 0.9099 65855000000.0 3794400000.0 0.0 1.446 3.0 26.81 9.476 4358600000.0 2529600000.0 -1.88 -99.0 -99.0 -99.0 -99.0 -99.0 32777 00000 -1.0 1.0
goodsn 32778 3 1 -1 2.7205 2.359 2.547 2.907 3.076 51.485 49.682 1.803 455800000000.0 7518900000.0 0.0 2.72 3.0 39.36 9.631 7429500000.0 5012600000.0 -1.6 -99.0 -99.0 -99.0 -99.0 -99.0 32778 goodsn-27-G141_32778 3.03901 1.0
goodsn 32780 3 1 -1 0.7162 0.547 0.626 0.798 0.934 0.36071 0.2677 0.093011 2456000000.0 387870000.0 0.0 0.7162 3.0 8.854 7.149 418680000.0 258580000.0 -1.86 6.37 5.8 5.6428000669333593e+132 inf 2.278250071884662e+183 32780 goodsn-26-G141_32780 0.71687 1.0
goodsn 32783 3 1 -1 0.52 0.422 0.473 0.564 0.597 0.11098 0.056731 0.054252 520460000.0 226240000.0 1.0 0.52 3.0 3.758 10.09 290030000.0 150820000.0 -2.18 -99.0 -99.0 -99.0 -99.0 -99.0 32783 00000 -1.0 1.0
goodsn 32784 3 1 -1 1.9607 1.493 1.732 2.168 2.283 1.6116 -99.0 1.6116 -99.0 6720600000.0 2.0 1.961 3.0 -0.6904 8.045 7124300000.0 4480400000.0 -1.72 -99.0 -99.0 -99.0 -99.0 -99.0 32784 goodsn-27-G141_32784 2.07406 1.0
goodsn 32785 3 1 0 0.9024 0.774 0.829 0.969 1.014 0.88475 0.12169 0.76306 1116400000.0 3182100000.0 1.0 0.9024 3.0 2.669 12.28 3763000000.0 2121400000.0 -1.94 -99.0 -99.0 -99.0 -99.0 -99.0 32785 00000 -1.0 1.0
goodsn 32786 3 1 0 0.8844 0.811 0.843 0.928 0.971 1.2037 0.19623 1.0075 1800200000.0 4201200000.0 1.0 0.8844 3.0 4.521 7.027 3075800000.0 2800800000.0 -1.11 -99.0 -99.0 -99.0 -99.0 -99.0 32786 goodsn-28-G141_32786 0.88985 1.0
goodsn 32789 3 1 -1 0.8676 0.708 0.768 0.969 1.056 0.71475 0.4313 0.28345 3956900000.0 1182000000.0 0.0 0.8676 3.0 10.29 6.012 1239600000.0 788020000.0 -1.69 -99.0 -99.0 -99.0 -99.0 -99.0 32789 00000 -1.0 1.0
goodsn 32791 2 1 1 0.5912 0.3776 0.5211 0.6335 0.6813 0.22793 -99.0 0.22793 -99.0 950490000.0 2.0 0.5912 2.0 -12.96 7.453 784240000.0 633660000.0 -1.31 -99.0 -99.0 -99.0 -99.0 -99.0 32791 goodsn-27-G141_32791 0.59122 1.0
goodsn 32797 3 1 -1 1.0086 0.847 0.943 1.078 1.131 0.25996 -99.0 0.25996 -99.0 1084100000.0 2.0 1.009 3.0 -4.402 8.709 861830000.0 722710000.0 -1.26 -99.0 -99.0 -99.0 -99.0 -99.0 32797 00000 -1.0 1.0
goodsn 32798 3 1 -1 0.9456 0.327 0.594 1.421 1.626 0.014468 -99.0 0.014468 -99.0 60334000.0 2.0 0.9456 3.0 -12.17 9.367 67582000.0 40223000.0 -1.61 -99.0 -99.0 -99.0 -99.0 -99.0 32798 00000 -1.0 3.0
goodsn 32799 3 1 -1 0.942 0.766 0.846 1.03 1.076 1.3136 0.92691 0.38672 8503700000.0 1612700000.0 0.0 0.942 3.0 17.95 9.244 1210600000.0 1075100000.0 -1.16 2.88 0.61 304.12 73.91 1.452 32799 goodsn-16-G141_32799 1.03908 1.0
goodsn 32806 3 1 -1 0.8549 0.723 0.785 0.942 1.013 0.14171 -99.0 0.14171 -99.0 590950000.0 2.0 0.8549 3.0 -10.82 7.162 670500000.0 393970000.0 -1.89 1.86 1.13 inf inf 1.0 32806 goodsn-27-G141_32806 0.80219 1.0
goodsn 32810 3 1 -1 0.8189 0.728 0.758 0.878 0.915 0.44005 0.15669 0.28336 1437500000.0 1181700000.0 1.0 0.8189 3.0 4.009 11.24 717810000.0 787770000.0 -0.49 2.64 1.06 230.04 109.58 1.304 32810 goodsn-27-G141_32810 0.7914 1.0
goodsn 32815 3 1 -1 2.4751 2.254 2.348 2.603 2.683 2.0926 -99.0 2.0926 -99.0 8726500000.0 2.0 2.475 3.0 -18.51 7.06 9017700000.0 5817700000.0 -1.71 -99.0 -99.0 -99.0 -99.0 -99.0 32815 goodsn-16-G141_32815 2.46426 1.0
goodsn 32816 3 1 -1 1.6046 1.152 1.378 1.879 2.22 2.334 1.6841 0.64986 15451000000.0 2710000000.0 0.0 1.605 3.0 5.701 5.513 2334400000.0 1806700000.0 -1.51 -99.0 -99.0 -99.0 -99.0 -99.0 32816 00000 -1.0 1.0
goodsn 32824 3 1 0 1.1505 1.083 1.11 1.194 1.235 6.8428 2.564 4.2788 23523000000.0 17843000000.0 0.0 1.15 3.0 23.76 9.985 19151000000.0 11895000000.0 -1.77 -99.0 -99.0 -99.0 -99.0 -99.0 32824 00000 -1.0 1.0
goodsn 32825 3 1 -1 0.8329 0.551 0.7 0.963 1.045 0.2426 0.08965 0.15295 822470000.0 637810000.0 1.0 0.8329 3.0 2.25 7.717 702150000.0 425210000.0 -1.85 -99.0 -99.0 -99.0 -99.0 -99.0 32825 00000 -1.0 1.0
goodsn 32829 3 1 -1 1.5784 1.423 1.493 1.658 1.739 2.2186 1.2132 1.0054 11130000000.0 4192500000.0 1.0 1.578 3.0 4.115 9.743 5094600000.0 2795000000.0 -1.96 -99.0 -99.0 -99.0 -99.0 -99.0 32829 goodsn-16-G141_32829 1.59997 1.0
goodsn 32830 3 1 -1 2.7885 2.658 2.717 2.861 2.914 13.842 9.6339 4.2079 88384000000.0 17548000000.0 1.0 2.788 3.0 6.58 8.431 20713000000.0 11698000000.0 -1.91 -99.0 -99.0 -99.0 -99.0 -99.0 32830 goodsn-27-G141_32830 2.78293 1.0
goodsn 32832 3 1 0 0.7193 0.648 0.682 0.756 0.783 0.9805 0.29876 0.68174 2740900000.0 2842900000.0 1.0 0.7193 3.0 9.79 11.23 3399400000.0 1895300000.0 -1.96 -99.0 -99.0 -99.0 -99.0 -99.0 32832 00000 -1.0 1.0
goodsn 32834 3 1 -1 0.8719 0.673 0.764 0.982 1.068 2.6305 2.5019 0.1286 22953000000.0 536300000.0 0.0 0.8719 3.0 59.16 8.306 387690000.0 357530000.0 -1.19 1.68 0.5 2.6909531773003522e+91 inf 1.983124976556248e+89 32834 goodsn-27-G141_32834 1.02587 1.0
goodsn 32842 2 1 1 1.5118 1.499 1.5062 1.5173 1.523 181.04 177.53 3.5097 1628700000000.0 14636000000.0 0.0 1.512 2.0 624.3 5.82 5157300000.0 9757400000.0 -0.02 38.73 2.93 199.29 17.24 0.953 32842 goodsn-27-G141_32842 1.5118 2.0
goodsn 32844 3 1 -1 2.1962 1.874 2.058 2.343 2.447 8.142 5.0279 3.1141 46127000000.0 12986000000.0 0.0 2.196 3.0 11.36 7.103 10091000000.0 8657600000.0 -1.16 -99.0 -99.0 -99.0 -99.0 -99.0 32844 00000 -1.0 1.0
goodsn 32846 3 1 0 1.6494 1.467 1.551 1.753 1.852 12.729 9.2281 3.501 84662000000.0 14600000000.0 0.0 1.649 3.0 31.94 10.47 10173000000.0 9733200000.0 -1.09 -99.0 -99.0 -99.0 -99.0 -99.0 32846 00000 -1.0 1.0
goodsn 32849 3 1 -1 1.3204 1.241 1.276 1.365 1.402 2.6972 1.3442 1.3531 12332000000.0 5642400000.0 1.0 1.32 3.0 6.63 8.692 4929800000.0 3761600000.0 -1.38 -99.0 -99.0 -99.0 -99.0 -99.0 32849 goodsn-28-G141_32849 1.40488 1.0
goodsn 32850 3 1 -1 1.2847 0.728 1.045 1.488 1.659 3.0097 2.9313 0.078351 26893000000.0 326730000.0 0.0 1.285 3.0 16.43 12.27 326380000.0 217820000.0 -1.43 -99.0 -99.0 -99.0 -99.0 -99.0 32850 00000 -1.0 3.0
goodsn 32851 3 1 -1 0.8728 0.688 0.786 0.957 1.017 0.17617 -99.0 0.17617 -99.0 734650000.0 2.0 0.8728 3.0 -5.576 8.755 798780000.0 489770000.0 -1.79 1.91 1.33 496.18 577.21 1.282 32851 goodsn-16-G141_32851 0.68371 1.0
goodsn 32856 3 1 -1 0.6294 0.482 0.548 0.712 0.787 0.077082 -99.0 0.077082 -99.0 321440000.0 2.0 0.6294 3.0 -9.357 10.95 266450000.0 214290000.0 -1.33 -99.0 -99.0 -99.0 -99.0 -99.0 32856 00000 -1.0 1.0
goodsn 32857 3 1 -1 1.1577 1.022 1.08 1.254 1.321 0.27148 -99.0 0.27148 -99.0 1132100000.0 2.0 1.158 3.0 -10.83 10.6 1314800000.0 754750000.0 -1.91 1.47 0.75 1583.5 10737.22 4.271 32857 goodsn-27-G141_32857 0.94741 1.0
goodsn 32858 3 1 -1 0.7711 0.616 0.704 0.838 0.923 0.20119 0.12441 0.076778 1141400000.0 320170000.0 1.0 0.7711 3.0 3.513 7.258 304330000.0 213450000.0 -1.62 2.72 1.14 584.34 408.67 0.954 32858 goodsn-16-G141_32858 0.73325 1.0
goodsn 32860 3 1 -1 2.125 1.9 2.049 2.209 2.274 2.8119 0.50951 2.3024 4674400000.0 9601300000.0 1.0 2.125 3.0 1.281 6.316 9548800000.0 6400800000.0 -1.67 -99.0 -99.0 -99.0 -99.0 -99.0 32860 goodsn-16-G141_32860 2.31846 1.0
goodsn 32863 3 1 -1 0.5692 0.413 0.491 0.648 0.699 0.074852 -99.0 0.074852 -99.0 312140000.0 2.0 0.5692 3.0 -6.124 9.033 242100000.0 208090000.0 -1.35 9.39 5.55 inf inf 1.0 32863 goodsn-15-G141_32863 0.65367 1.0
goodsn 32864 3 1 -1 1.0558 0.871 0.99 1.122 1.162 1.2072 0.39436 0.81286 3618000000.0 3389700000.0 1.0 1.056 3.0 5.014 7.8 3937000000.0 2259800000.0 -1.87 12.71 4.35 365.09 252.09 0.32 32864 goodsn-28-G141_32864 0.77535 1.0
goodsn 32867 3 1 -1 0.6844 0.298 0.514 0.844 1.026 0.32407 0.26722 0.056844 2451600000.0 237050000.0 0.0 0.6844 3.0 9.76 6.703 210550000.0 158030000.0 -1.2 1.36 0.58 inf inf 1.0 32867 goodsn-16-G141_32867 0.95228 1.0
goodsn 32868 2 1 1 1.9952 1.9662 1.985 2.0179 2.0319 227.9 226.83 1.0661 2081000000000.0 4445600000.0 0.0 1.995 2.0 689.4 8.58 1687900000.0 2963800000.0 0.05 -99.0 -99.0 -99.0 -99.0 -99.0 32868 goodsn-16-G141_32868 1.99517 3.0
goodsn 32870 1 1 1 2.299 -1.0 -1.0 -1.0 -1.0 15.49 7.1924 8.2972 65985000000.0 34600000000.0 0.0 2.299 1.0 13.92 8.593 28265000000.0 23067000000.0 -1.26 -99.0 -99.0 -99.0 -99.0 -99.0 32870 goodsn-27-G141_32870 2.28544 1.0
goodsn 32871 3 1 0 1.2188 1.011 1.12 1.321 1.39 4.0161 2.4587 1.5574 22557000000.0 6494700000.0 0.0 1.219 3.0 17.76 8.616 6250400000.0 4329800000.0 -1.55 -99.0 -99.0 -99.0 -99.0 -99.0 32871 00000 -1.0 1.0
goodsn 32872 3 1 -1 0.8567 0.748 0.799 0.914 0.968 0.78824 0.21094 0.5773 1935300000.0 2407400000.0 1.0 0.8567 3.0 5.139 6.554 2684000000.0 1604900000.0 -1.71 4.45 0.93 347.62 89.7 1.032 32872 goodsn-16-G141_32872 0.84412 1.0
goodsn 32876 3 1 0 2.5343 2.373 2.492 2.586 2.621 276.1 268.07 8.0335 2459400000000.0 33501000000.0 0.0 2.534 3.0 336.1 10.08 19602000000.0 22334000000.0 -0.56 -99.0 -99.0 -99.0 -99.0 -99.0 32876 00000 -1.0 1.0
goodsn 32878 3 1 -1 0.9045 0.741 0.805 0.992 1.049 0.34461 -99.0 0.34461 -99.0 1437100000.0 2.0 0.9045 3.0 -16.93 6.2 1615300000.0 958060000.0 -1.87 -99.0 -99.0 -99.0 -99.0 -99.0 32878 00000 -1.0 1.0
goodsn 32879 3 1 -1 1.3015 1.079 1.218 1.391 1.441 1.327 0.81814 0.50887 7505800000.0 2122100000.0 1.0 1.301 3.0 4.316 8.795 2026200000.0 1414700000.0 -1.59 2.25 0.65 1661.85 1461.66 3.471 32879 goodsn-28-G141_32879 1.23223 1.0
goodsn 32884 3 1 0 1.6757 1.554 1.595 1.753 1.904 24.23 19.975 4.2548 183260000000.0 17743000000.0 0.0 1.676 3.0 70.6 6.762 14289000000.0 11829000000.0 -1.24 -99.0 -99.0 -99.0 -99.0 -99.0 32884 00000 -1.0 1.0
goodsn 32887 3 1 -1 1.0615 0.766 1.006 1.133 1.2 0.55703 -99.0 0.55703 -99.0 2322900000.0 2.0 1.061 3.0 -11.12 7.893 2264100000.0 1548600000.0 -1.56 2.37 0.92 1595.64 1749.85 4.504 32887 goodsn-27-G141_32887 1.12018 1.0
goodsn 32891 3 1 0 1.6233 1.5 1.562 1.693 1.768 7.6776 4.6735 3.0041 42876000000.0 12528000000.0 0.0 1.623 3.0 15.92 6.977 10950000000.0 8351800000.0 -1.45 -99.0 -99.0 -99.0 -99.0 -99.0 32891 00000 -1.0 1.0
goodsn 32894 3 1 -1 1.7916 1.44 1.563 2.007 2.183 1.2154 -99.0 1.2154 -99.0 5068500000.0 2.0 1.792 3.0 -13.12 9.707 5794300000.0 3379000000.0 -1.87 -99.0 -99.0 -99.0 -99.0 -99.0 32894 goodsn-27-G141_32894 1.69797 1.0
goodsn 32902 3 1 -1 1.5983 1.404 1.478 1.734 2.06 3.7913 2.8752 0.91603 26378000000.0 3820000000.0 0.0 1.598 3.0 9.733 8.464 4672400000.0 2546700000.0 -1.98 -99.0 -99.0 -99.0 -99.0 -99.0 32902 goodsn-16-G141_32902 2.15977 1.0
goodsn 32904 3 1 0 0.6263 0.511 0.56 0.693 0.741 0.32135 0.21472 0.10663 1969900000.0 444680000.0 1.0 0.6263 3.0 9.251 11.33 224210000.0 296450000.0 -0.42 -99.0 -99.0 -99.0 -99.0 -99.0 32904 00000 -1.0 1.0
goodsn 32905 2 1 1 1.2502 1.2456 1.2473 1.2506 1.2522 1.6742 -99.0 1.6742 -99.0 6981700000.0 2.0 1.25 2.0 -5.559 7.417 6645200000.0 4654500000.0 -1.56 7.09 0.75 506.47 71.98 1.009 32905 goodsn-26-G141_32905 1.25016 1.0
goodsn 32906 3 1 -1 0.7996 0.622 0.72 0.89 1.011 0.58153 0.2271 0.35443 2083400000.0 1478000000.0 1.0 0.7996 3.0 6.002 7.889 1744800000.0 985350000.0 -1.92 -99.0 -99.0 -99.0 -99.0 -99.0 32906 00000 -1.0 1.0
goodsn 32908 2 1 1 1.9728 1.9663 1.9689 1.975 1.9791 5.7767 -99.0 5.7767 -99.0 24089000000.0 2.0 1.973 2.0 -3.52 7.103 30153000000.0 16060000000.0 -1.97 -99.0 -99.0 -99.0 -99.0 -99.0 32908 goodsn-27-G141_32908 1.97279 1.0
goodsn 32909 3 1 -1 1.7234 1.362 1.488 2.061 2.239 3.651 3.2243 0.42673 29581000000.0 1779500000.0 0.0 1.723 3.0 11.83 11.01 856470000.0 1186300000.0 -0.22 -99.0 -99.0 -99.0 -99.0 -99.0 32909 goodsn-16-G141_32909 1.8434 3.0
goodsn 32914 2 1 1 0.8423 0.8312 0.8374 0.8556 0.867 1.6499 0.41323 1.2367 3791100000.0 5157000000.0 0.0 0.8423 2.0 10.25 10.2 4553500000.0 3438000000.0 -1.28 5.52 1.08 147.55 30.87 1.11 32914 goodsn-16-G141_32914 0.84227 1.0
goodsn 32915 3 1 -1 0.7885 0.639 0.713 0.865 0.945 0.44811 0.40668 0.041423 3731000000.0 172740000.0 1.0 0.7885 3.0 11.0 12.1 114990000.0 115160000.0 -0.35 -99.0 -99.0 -99.0 -99.0 -99.0 32915 goodsn-16-G141_32915 0.31851 2.0
