# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 10683 2 1 1 0.7393 0.735 0.7364 0.7399 0.7411 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.7393 2.0 nan 0.0 -99.0 -99.0 0.39 50.48 2.75 100.55 5.74 10683 goodss-28-G141_10683 0.73933
goodss 11173 3 1 0 0.6197 0.59 0.602 0.645 0.652 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.6197 3.0 nan 0.0 -99.0 -99.0 -0.08 11.55 10.82 35.76 33.41 11173 goodss-28-G141_11173 0.7272
goodss 12686 2 1 1 0.8478 0.7607 0.7786 0.8521 0.8655 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.8478 2.0 nan 0.0 -99.0 -99.0 0.25 5.7 2.22 52.17 21.14 12686 goodss-28-G141_12686 0.84781
goodss 14479 2 1 1 0.8608 0.8396 0.8508 0.8677 0.8753 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.8608 2.0 nan 0.0 -99.0 -99.0 -0.04 15.25 4.44 49.36 14.64 14479 goodss-28-G141_14479 0.86079
goodss 45424 2 1 1 0.7289 0.7213 0.7247 0.731 0.7342 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.7289 2.0 nan 0.0 -99.0 -99.0 0.39 91.16 6.19 175.79 12.95 45424 goodss-01-G141_45424 0.72893
goodss 45789 2 1 1 0.9848 0.9818 0.9829 0.9851 0.9862 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.9848 2.0 nan 0.0 -99.0 -99.0 -0.01 33.59 0.86 200.03 5.43 45789 goodss-01-G141_45789 0.98476
goodss 48445 3 1 0 0.7285 0.704 0.708 0.749 0.754 0.18709 -99.0 0.18709 -99.0 780210000.0 2.0 0.7285 3.0 -16.46 19.93 196350000.0 520140000.0 0.57 -99.0 -99.0 -99.0 -99.0 48445 00000 -1.0
goodss 35823 1 1 1 0.524 -1.0 -1.0 -1.0 -1.0 0.41692 0.013784 0.40314 126460000.0 1681100000.0 1.0 0.524 1.0 0.895 11.3 262690000.0 1120800000.0 1.04 -99.0 -99.0 -99.0 -99.0 35823 goodss-12-G141_35823 0.52425
goodss 6492 2 1 1 0.5197 0.5053 0.5111 0.5235 0.5282 0.30232 -99.0 0.30232 -99.0 1260700000.0 2.0 0.5197 2.0 -4.624 0.001329 466950000.0 840480000.0 -0.21 -99.0 -99.0 -99.0 -99.0 6492 goodss-28-G141_06492 -1.0
goodss 2977 1 1 1 0.688 -1.0 -1.0 -1.0 -1.0 0.39935 -99.0 0.39935 -99.0 1665300000.0 2.0 0.688 1.0 -0.6518 7.473 227810000.0 1110200000.0 2.06 -0.81 1.65 -2.35 4.81 2977 goodss-13-G141_02977 0.6854
