# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 17534 3 1 0 0.7022 0.634 0.657 0.749 0.783 2.2282 1.9458 0.28239 17851000000.0 1177600000.0 0.0 0.7022 3.0 67.28 15.57 186640000.0 785080000.0 1.07 -99.0 -99.0 -99.0 -99.0 17534 00000 -1.0
aegis 23752 1 1 1 0.7454 -1.0 -1.0 -1.0 -1.0 3.8611 3.4901 0.37102 32019000000.0 1547200000.0 0.0 0.7079 1.0 118.5 9.98 181290000.0 1031500000.0 2.06 1.64 1.66 3.85 3.91 23752 aegis-08-G141_23752 0.73933
aegis 7125 3 1 0 0.7322 0.675 0.704 0.762 0.782 4.5923 3.359 1.2333 30817000000.0 5143000000.0 0.0 0.7322 3.0 105.9 18.27 1419600000.0 3428600000.0 0.17 -99.0 -99.0 -99.0 -99.0 7125 00000 -1.0
aegis 33173 2 1 1 0.8248 0.8248 0.8249 0.8334 0.8434 6.2956 5.0246 1.271 46098000000.0 5300200000.0 0.0 1.0906 2.0 56.43 14.01 3417700000.0 3533500000.0 -0.82 1.27 1.4 8.26 9.08 33173 aegis-20-G141_33173 0.82485
aegis 19103 2 1 1 0.963 0.9578 0.9602 0.9657 0.9678 1.5991 0.88109 0.71798 8083400000.0 2994100000.0 0.0 1.0253 2.0 12.56 12.27 709800000.0 1996100000.0 0.69 9.24 1.09 78.78 9.57 19103 aegis-25-G141_19103 0.96305
aegis 1061 2 1 1 0.9828 0.9838 0.9838 0.9843 0.9855 1.7971 0.91498 0.88208 8394400000.0 3678400000.0 1.0 1.0419 2.0 12.26 18.32 783120000.0 2452300000.0 0.64 0.86 0.83 3.0 2.92 1061 aegis-26-G141_01061 0.98278
aegis 36600 1 1 1 0.9754 -1.0 -1.0 -1.0 -1.0 2.6223 1.1387 1.4836 10447000000.0 6186900000.0 0.0 0.9304 1.0 22.91 11.88 337240000.0 4124600000.0 3.41 3.77 1.41 6.34 2.38 36600 aegis-22-G141_36600 0.97092
aegis 38285 3 1 0 0.6939 0.621 0.656 0.733 0.755 1.9127 0.8339 1.0788 7650500000.0 4498600000.0 0.0 0.6939 3.0 29.61 11.25 1108900000.0 2999000000.0 0.32 -99.0 -99.0 -99.0 -99.0 38285 00000 -1.0
aegis 38278 2 1 1 0.7315 0.7283 0.7299 0.733 0.7346 3.2768 2.1029 1.1739 19292000000.0 4895400000.0 0.0 0.6976 2.0 73.79 10.52 1432700000.0 3263600000.0 0.07 -0.5 1.7 -0.49 1.64 38278 aegis-11-G141_38278 0.73152
aegis 5465 3 1 0 0.5483 0.497 0.514 0.583 0.618 1.2757 0.25953 1.0162 2381000000.0 4237500000.0 1.0 0.5483 3.0 15.04 20.05 1220400000.0 2825000000.0 0.17 -99.0 -99.0 -99.0 -99.0 5465 00000 -1.0
