# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
cosmos 9044 2 1 1 2.2043 2.1935 2.199 2.2103 2.2975 16.603 8.9053 7.6981 81700000000.0 32102000000.0 1.0 2.204 2.0 19.87 20.26 28533000000.0 21402000000.0 -1.43 -99.0 -99.0 -99.0 -99.0 9044 cosmos-21-G141_09044 2.20432 1.0
cosmos 10066 2 0 1 2.4178 2.4059 2.4133 2.5577 2.6324 14.701 7.1868 7.5139 65934000000.0 31334000000.0 1.0 2.418 2.0 11.55 21.4 27301000000.0 20889000000.0 -1.36 -99.0 -99.0 -99.0 -99.0 10066 cosmos-23-G141_10066 2.41781 1.0
cosmos 7160 3 1 0 2.211 2.092 2.141 2.281 2.343 4.0882 -99.0 4.0882 -99.0 17048000000.0 2.0 2.211 3.0 -1.843 31.05 17509000000.0 11366000000.0 -1.68 -99.0 -99.0 -99.0 -99.0 7160 cosmos-13-G141_07160 2.15188 1.0
cosmos 9638 3 1 0 2.4115 2.296 2.347 2.482 2.524 11.256 5.8844 5.3713 53985000000.0 22399000000.0 1.0 2.411 3.0 9.581 19.9 24211000000.0 14933000000.0 -1.78 -99.0 -99.0 -99.0 -99.0 9638 cosmos-12-G141_09638 2.42465 1.0
cosmos 6283 2 0 1 2.2236 2.2188 2.2205 2.2242 2.226 10.445 -99.0 10.445 -99.0 43557000000.0 2.0 2.224 2.0 -0.1773 30.26 44057000000.0 29038000000.0 -1.62 -99.0 -99.0 -99.0 -99.0 6283 cosmos-13-G141_06283 2.2236 1.0
cosmos 7747 3 1 0 2.6005 2.504 2.546 2.655 2.696 6.4263 -99.0 6.4263 -99.0 26798000000.0 2.0 2.6 3.0 -6.359 30.15 23202000000.0 17866000000.0 -1.41 -99.0 -99.0 -99.0 -99.0 7747 cosmos-12-G141_07747 2.6693 1.0
cosmos 6079 2 1 1 2.3669 2.3009 2.3343 2.405 2.4473 98.069 89.184 8.8848 818210000000.0 37051000000.0 0.0 2.367 2.0 156.5 24.93 23897000000.0 24701000000.0 -0.68 -99.0 -99.0 -99.0 -99.0 6079 cosmos-13-G141_06079 2.36693 1.0
cosmos 7735 2 1 1 2.602 2.4902 2.5177 2.6004 2.6277 42.023 26.041 15.982 238910000000.0 66647000000.0 1.0 2.602 2.0 27.56 28.09 59320000000.0 44431000000.0 -1.42 -99.0 -99.0 -99.0 -99.0 7735 cosmos-12-G141_07735 2.60204 1.0
cosmos 6379 3 1 0 2.4842 2.367 2.407 2.563 2.657 22.066 17.141 4.9251 157250000000.0 20538000000.0 0.0 2.484 3.0 24.13 23.44 17672000000.0 13692000000.0 -1.34 -99.0 -99.0 -99.0 -99.0 6379 cosmos-06-G141_06379 2.73594 1.0
cosmos 8280 2 1 1 2.749 2.6923 2.7386 2.7608 2.7731 1027.1 1014.8 12.29 9309900000000.0 51252000000.0 0.0 2.749 2.0 751.9 29.05 37438000000.0 34168000000.0 -1.14 -99.0 -99.0 -99.0 -99.0 8280 cosmos-05-G141_08280 2.74904 1.0
