# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
aegis 15171 3 1 0 2.3469 2.223 2.278 2.415 2.471 5.8698 -99.0 5.8698 -99.0 24478000000.0 2.0 2.3469 3.0 -12.58 11.66 26367000000.0 16319000000.0 -1.76 -99.0 -99.0 -99.0 -99.0 15171 aegis-01-G141_15171 2.2756 1.0
aegis 6311 2 1 1 2.1915 2.1648 2.1786 2.2043 2.2231 46.197 33.755 12.442 309680000000.0 51886000000.0 0.0 2.27 2.0 68.09 14.28 40367000000.0 34590000000.0 -1.18 -99.0 -99.0 -99.0 -99.0 6311 aegis-30-G141_06311 2.19153 1.0
aegis 6315 3 1 0 2.239 2.118 2.171 2.308 2.365 14.12 6.9232 7.1969 63515000000.0 30012000000.0 0.0 2.239 3.0 14.63 9.87 29221000000.0 20008000000.0 -1.57 -99.0 -99.0 -99.0 -99.0 6315 aegis-02-G141_06315 1.88637 1.0
aegis 37943 3 1 0 2.3104 2.19 2.244 2.377 2.415 18.114 7.6831 10.431 70487000000.0 43500000000.0 1.0 2.3104 3.0 14.64 14.89 41032000000.0 29000000000.0 -1.53 -99.0 -99.0 -99.0 -99.0 37943 00000 -1.0 1.0
aegis 38310 3 1 0 2.2047 1.934 2.083 2.323 2.41 5.0 2.2528 2.7472 20668000000.0 11456000000.0 1.0 2.2047 3.0 5.021 7.705 10521000000.0 7637500000.0 -1.46 -99.0 -99.0 -99.0 -99.0 38310 aegis-11-G141_38310 2.45561 1.0
aegis 36858 2 1 1 2.297 2.2828 2.2889 2.3016 2.3078 11.181 3.4417 7.7394 31575000000.0 32275000000.0 1.0 2.3882 2.0 5.833 9.203 30777000000.0 21516000000.0 -1.56 -99.0 -99.0 -99.0 -99.0 36858 aegis-11-G141_36858 2.29696 1.0
aegis 33768 3 1 0 2.382 2.12 2.284 2.485 2.555 56.187 51.666 4.5212 474000000000.0 18854000000.0 0.0 2.382 3.0 88.46 19.0 9462400000.0 12569000000.0 -0.41 -99.0 -99.0 -99.0 -99.0 33768 00000 -1.0 2.0
aegis 28659 2 1 1 2.4178 2.3151 2.3232 2.4217 2.5453 60.218 50.829 9.3892 466320000000.0 39154000000.0 0.0 2.4315 2.0 79.66 11.94 25930000000.0 26103000000.0 -0.71 -99.0 -99.0 -99.0 -99.0 28659 aegis-11-G141_28659 2.41781 1.0
aegis 27252 2 1 1 2.2805 2.2506 2.2734 2.286 2.3014 18.835 13.644 5.1906 125170000000.0 21646000000.0 0.0 2.2068 2.0 30.31 8.871 15623000000.0 14430000000.0 -1.06 -99.0 -99.0 -99.0 -99.0 27252 aegis-01-G141_27252 2.28051 1.0
aegis 28038 3 1 0 2.4775 2.386 2.418 2.544 2.593 11.542 -99.0 11.542 -99.0 48132000000.0 2.0 2.4775 3.0 -3.696 9.758 37560000000.0 32088000000.0 -1.13 -99.0 -99.0 -99.0 -99.0 28038 aegis-11-G141_28038 2.57155 1.0
