# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
uds 17519 2 1 1 2.3855 2.3483 2.3819 2.4174 2.4316 469.3 465.27 4.0337 4268500000000.0 16821000000.0 0.0 2.385 2.0 792.7 33.16 4117800000.0 11214000000.0 0.29 -99.0 -99.0 -99.0 -99.0 17519 uds-08-G141_17519 2.38549
uds 17551 2 1 1 0.7995 0.792 0.7953 0.8019 0.805 2.2637 0.95139 1.3123 8728400000.0 5472500000.0 0.0 0.7995 2.0 25.15 22.93 1495100000.0 3648300000.0 0.44 4.17 3.24 5.48 4.28 17551 uds-21-G141_17551 0.79948
uds 17838 2 1 1 1.5536 1.5208 1.5474 1.5711 1.6205 167.16 166.78 0.38177 1530100000000.0 1592000000.0 0.0 1.554 2.0 570.7 24.29 123660000.0 1061300000.0 2.88 5.28 1.7 154.03 51.87 17838 uds-11-G141_17838 1.55359
uds 17879 1 1 1 1.031 -1.0 -1.0 -1.0 -1.0 6.8029 5.8352 0.96771 53534000000.0 4035500000.0 0.0 1.031 1.0 81.46 31.61 804790000.0 2690300000.0 1.03 15.7 1.54 63.72 6.36 17879 uds-09-G141_17879 1.03501
uds 17898 2 1 1 1.2547 1.2461 1.2502 1.2569 1.2602 15.546 13.656 1.89 125280000000.0 7881600000.0 0.0 1.255 2.0 85.78 44.41 2268100000.0 5254400000.0 0.58 4.6 0.97 26.66 5.72 17898 uds-07-G141_17898 1.25466
uds 18619 1 1 1 0.6494 -1.0 -1.0 -1.0 -1.0 1.2618 -99.0 1.2618 -99.0 5261800000.0 2.0 0.6494 1.0 -0.1943 24.0 1173100000.0 3507800000.0 0.45 12.64 9.47 10.19 7.64 18619 uds-07-G141_18619 0.64543
uds 18760 2 1 1 0.7816 0.7773 0.7792 0.7833 0.7852 2.0348 0.52458 1.5102 4812700000.0 6297700000.0 1.0 0.7816 2.0 14.41 18.15 612220000.0 4198500000.0 2.61 -3.07 1.42 -2.91 1.34 18760 uds-15-G141_18760 0.78158
uds 18803 2 1 1 1.2468 1.2317 1.2396 1.2515 1.3973 68.0 67.711 0.28826 621200000000.0 1202100000.0 0.0 1.247 2.0 438.6 16.0 800480000.0 801390000.0 -1.15 1.71 2.15 18.26 23.26 18803 uds-21-G141_18803 1.24678
uds 19003 1 1 1 0.919 -1.0 -1.0 -1.0 -1.0 13.68 11.119 2.5606 102010000000.0 10678000000.0 0.0 0.919 1.0 232.2 30.91 2564600000.0 7118800000.0 0.33 15.19 2.26 15.29 2.29 19003 uds-08-G141_19003 0.91842
uds 19708 2 1 1 1.6485 1.6344 1.6428 1.6614 1.6754 228.95 212.27 16.682 1947400000000.0 69566000000.0 0.0 1.649 2.0 734.7 21.45 47845000000.0 46377000000.0 -1.11 -99.0 -99.0 -99.0 -99.0 19708 uds-06-G141_19708 1.64852
uds 20694 2 1 1 1.6791 1.5614 1.6159 1.7295 1.8344 124.74 123.71 1.0302 1135000000000.0 4296000000.0 0.0 1.679 2.0 438.3 27.11 2237700000.0 2864000000.0 -0.42 -99.0 -99.0 -99.0 -99.0 20694 uds-11-G141_20694 1.67915
uds 20704 2 1 1 1.9639 1.7112 1.8633 1.9626 1.9743 180.31 179.5 0.81702 1646800000000.0 3407100000.0 0.0 1.964 2.0 571.7 23.58 357250000.0 2271400000.0 2.51 -99.0 -99.0 -99.0 -99.0 20704 uds-15-G141_20704 1.96388
uds 20917 2 1 1 1.467 1.4594 1.4633 1.4697 1.4731 45.594 39.345 6.2498 360960000000.0 26063000000.0 0.0 1.467 2.0 143.5 14.55 12090000000.0 17375000000.0 -0.26 17.86 1.84 117.96 13.17 20917 uds-02-G141_20917 1.46699
uds 20941 2 1 1 1.4073 1.401 1.4039 1.4098 1.4128 32.292 31.21 1.0822 286330000000.0 4512700000.0 0.0 1.407 2.0 122.8 22.51 1987700000.0 3008500000.0 -0.34 6.31 1.38 57.65 13.14 20941 uds-21-G141_20941 1.40729
uds 21031 2 1 1 1.532 1.4719 1.5036 1.5368 1.5454 38.221 36.448 1.7722 334390000000.0 7390400000.0 0.0 1.532 2.0 126.4 29.59 2806200000.0 4926900000.0 0.03 6.67 1.42 85.42 18.84 21031 uds-08-G141_21031 1.53198
uds 21513 2 1 1 1.375 1.372 1.3733 1.376 1.3773 122.02 120.04 1.9806 1101300000000.0 8259300000.0 0.0 1.375 2.0 503.3 20.38 1155100000.0 5506200000.0 1.86 25.4 1.07 138.98 6.24 21513 uds-06-G141_21513 1.37501
uds 21533 2 1 1 0.9213 0.9155 0.9181 0.923 0.9254 30.665 27.69 2.9751 254030000000.0 12407000000.0 0.0 0.9213 2.0 573.9 32.8 4010800000.0 8271100000.0 0.24 16.66 2.49 32.23 4.85 21533 uds-08-G141_21533 0.9213
uds 21665 2 1 1 1.9639 1.7807 1.7975 2.0044 2.0309 84.404 81.695 2.7096 749490000000.0 11299000000.0 0.0 1.964 2.0 260.2 26.78 3440100000.0 7533000000.0 0.51 -99.0 -99.0 -99.0 -99.0 21665 uds-02-G141_21665 1.96388
uds 22227 2 1 1 2.4042 2.2509 2.3061 2.4091 2.4259 383.34 379.01 4.3292 3477200000000.0 18053000000.0 0.0 2.404 2.0 625.2 24.74 4569700000.0 12036000000.0 0.57 -99.0 -99.0 -99.0 -99.0 22227 uds-11-G141_22227 2.40417
uds 22480 2 1 1 1.532 1.5202 1.5263 1.5377 1.5439 3.0564 -99.0 3.0564 -99.0 12746000000.0 2.0 1.532 2.0 -11.4 20.23 1580300000.0 8497100000.0 2.05 2.98 0.97 20.67 6.79 22480 uds-08-G141_22480 1.53198
uds 22685 2 1 1 1.8491 1.8067 1.832 1.9355 1.9983 217.13 213.62 3.5151 1959800000000.0 14658000000.0 0.0 1.849 2.0 784.7 25.54 10531000000.0 9772200000.0 -1.2 -99.0 -99.0 -99.0 -99.0 22685 uds-02-G141_22685 1.84909
uds 22729 2 1 1 2.5787 2.4572 2.5507 2.583 2.5906 606.82 596.3 10.515 5470600000000.0 43850000000.0 0.0 2.579 2.0 668.7 22.13 23104000000.0 29233000000.0 -0.41 -99.0 -99.0 -99.0 -99.0 22729 uds-02-G141_22729 2.5787
