# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism uvj
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 738 3 1 0 1.298 0.994 1.108 1.461 1.689 0.2933 -99.0 0.2933 -99.0 1223100000.0 2.0 1.298 3.0 -2.708 8.431 1304000000.0 815390000.0 -1.77 2.07 0.68 5813.88 298774.07 738 goodss-15-G141_00738 1.26257 1.0
goodss 748 3 1 0 2.223 1.514 2.014 2.448 2.59 3.3055 1.6968 1.6087 15567000000.0 6708600000.0 1.0 2.223 3.0 3.675 12.57 5844400000.0 4472400000.0 -1.47 -99.0 -99.0 -99.0 -99.0 748 00000 -1.0 1.0
goodss 766 3 1 0 1.2385 1.036 1.135 1.329 1.414 0.41924 -99.0 0.41924 -99.0 1748300000.0 2.0 1.238 3.0 -4.065 9.677 1853600000.0 1165500000.0 -1.76 -99.0 -99.0 -99.0 -99.0 766 00000 -1.0 1.0
goodss 775 3 1 0 1.4422 1.21 1.286 1.62 1.757 2.1463 0.72013 1.4262 6606700000.0 5947300000.0 1.0 1.442 3.0 2.702 11.36 6953900000.0 3964900000.0 -1.89 -99.0 -99.0 -99.0 -99.0 775 00000 -1.0 1.0
goodss 914 3 1 0 1.3124 1.061 1.16 1.444 1.805 0.57298 -99.0 0.57298 -99.0 2389400000.0 2.0 1.312 3.0 -2.369 14.35 2811800000.0 1592900000.0 -1.89 1.81 0.88 inf inf 914 goodss-15-G141_00914 1.0637 1.0
goodss 919 3 1 0 1.8614 1.61 1.739 1.982 2.064 0.67815 -99.0 0.67815 -99.0 2828000000.0 2.0 1.861 3.0 -26.35 18.06 3537600000.0 1885300000.0 -1.97 -99.0 -99.0 -99.0 -99.0 919 00000 -1.0 1.0
goodss 924 3 1 0 2.201 1.78 1.888 2.614 2.722 15.687 14.89 0.79706 136610000000.0 3323800000.0 0.0 2.201 3.0 33.38 8.325 1556900000.0 2215900000.0 -0.19 -99.0 -99.0 -99.0 -99.0 924 00000 -1.0 2.0
goodss 931 3 1 0 0.9752 0.809 0.868 1.08 1.172 0.19451 -99.0 0.19451 -99.0 811130000.0 2.0 0.9752 3.0 -3.821 7.255 933520000.0 540760000.0 -1.85 0.5 1.07 inf inf 931 goodss-15-G141_00931 0.88137 1.0
goodss 937 3 1 0 0.8457 0.743 0.791 0.904 0.964 0.50145 0.38175 0.1197 3502300000.0 499160000.0 1.0 0.8457 3.0 9.429 10.83 488730000.0 332770000.0 -1.64 2.01 0.79 470.99 254.99 937 goodss-16-G141_00937 0.858 1.0
goodss 961 3 1 0 1.4466 1.174 1.267 1.635 1.821 5.328 4.7364 0.59159 43453000000.0 2467000000.0 0.0 1.447 3.0 17.67 10.0 2206000000.0 1644700000.0 -1.57 4.23 1.31 4130.39 594539263.72 961 goodss-15-G141_00961 1.38214 1.0
